timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y,target_position_x,target_position_y
1734124778.279744,a4cf12fdaea9,342eb61ec446,-42.0,56,723,199.52642272981257,875.2368055673141
1734124778.284302,24a1602ccfab,342eb61ec446,-81.0,744,844,199.52642272981257,875.2368055673141
1734124778.2872925,d8bfc0117c7d,342eb61ec446,-69.0,556,510,199.52642272981257,875.2368055673141
1734124778.2904155,a4cf12fdaea9,24a1602ccfab,-73.0,56,723,199.52642272981257,875.2368055673141
1734124778.2934203,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124778.296368,d8bfc0117c7d,a4cf12fdaea9,-61.0,556,510,199.52642272981257,875.2368055673141
1734124778.301404,f8b3b732fb6c,342eb61ec446,-65.0,62,42,199.52642272981257,875.2368055673141
1734124778.3024082,24a1602ccfab,f8b3b734347c,-74.0,744,844,199.52642272981257,875.2368055673141
1734124778.3044033,a4cf12fdaea9,f8b3b734347c,-74.0,56,723,199.52642272981257,875.2368055673141
1734124778.3049624,483fda467e7a,f8b3b732fb6c,-22.0,62,42,199.52642272981257,875.2368055673141
1734124778.3070133,d8bfc0117c7d,f8b3b732fb6c,-76.0,556,510,199.52642272981257,875.2368055673141
1734124778.3080122,f8b3b73303e8,342eb61ec446,-53.0,56,723,199.52642272981257,875.2368055673141
1734124778.308979,a0a3b3ff66b4,d8bfc0117c7d,-3.0,556,510,199.52642272981257,875.2368055673141
1734124778.309979,f8b3b732fb6c,24a1602ccfab,-76.0,62,42,199.52642272981257,875.2368055673141
1734124778.310979,f8b3b73303e8,24a1602ccfab,-77.0,56,723,199.52642272981257,875.2368055673141
1734124778.3149807,f8b3b73303e8,d8bfc0117c7d,-61.0,56,723,199.52642272981257,875.2368055673141
1734124778.31598,f8b3b73303e8,f8b3b734347c,-77.0,56,723,199.52642272981257,875.2368055673141
1734124778.4560843,a4cf12fdaea9,342eb61ec446,-42.0,56,723,199.52642272981257,875.2368055673141
1734124778.4615371,24a1602ccfab,342eb61ec446,-82.0,744,844,199.52642272981257,875.2368055673141
1734124778.4638393,d8bfc0117c7d,24a1602ccfab,-59.0,556,510,199.52642272981257,875.2368055673141
1734124778.4669125,a0a3b3ff66b4,24a1602ccfab,-56.0,556,510,199.52642272981257,875.2368055673141
1734124778.4708433,f8b3b732fb6c,a4cf12fdaea9,-76.0,62,42,199.52642272981257,875.2368055673141
1734124778.4748373,f8b3b732fb6c,483fda467e7a,-18.0,62,42,199.52642272981257,875.2368055673141
1734124778.475848,f8b3b734347c,24a1602ccfab,-67.0,441,934,199.52642272981257,875.2368055673141
1734124778.6901965,d8bfc0117c7d,342eb61ec446,-70.0,556,510,199.52642272981257,875.2368055673141
1734124778.6957827,24a1602ccfab,a0a3b3ff35c0,-16.0,744,844,199.52642272981257,875.2368055673141
1734124778.698119,a4cf12fdaea9,342eb61ec446,-43.0,56,723,199.52642272981257,875.2368055673141
1734124778.7010915,d8bfc0117c7d,a4cf12fdaea9,-60.0,556,510,199.52642272981257,875.2368055673141
1734124778.70409,a4cf12fdaea9,d8bfc0117c7d,-60.0,56,723,199.52642272981257,875.2368055673141
1734124778.7061422,24a1602ccfab,a4cf12fdaea9,-78.0,744,844,199.52642272981257,875.2368055673141
1734124778.716054,f8b3b732fb6c,342eb61ec446,-65.0,62,42,199.52642272981257,875.2368055673141
1734124778.7171204,483fda467e7a,f8b3b732fb6c,-26.0,62,42,199.52642272981257,875.2368055673141
1734124778.718141,f8b3b734347c,d8bfc0117c7d,-74.0,441,934,199.52642272981257,875.2368055673141
1734124778.7191408,d8bfc0117c7d,08a6f7a1e5c8,-76.0,556,510,199.52642272981257,875.2368055673141
1734124778.7191408,f8b3b73303e8,342eb61ec446,-54.0,56,723,199.52642272981257,875.2368055673141
1734124778.720187,a4cf12fdaea9,f8b3b732fb6c,-81.0,56,723,199.52642272981257,875.2368055673141
1734124778.721232,a0a3b3ff66b4,08a6f7a1e5c8,-78.0,556,510,199.52642272981257,875.2368055673141
1734124778.721232,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,199.52642272981257,875.2368055673141
1734124778.722259,f8b3b732fb6c,d8bfc0117c7d,-71.0,62,42,199.52642272981257,875.2368055673141
1734124778.7231958,f8b3b734347c,f8b3b732fb6c,-87.0,441,934,199.52642272981257,875.2368055673141
1734124778.724221,f8b3b734347c,f8b3b73303e8,-75.0,441,934,199.52642272981257,875.2368055673141
1734124778.7245765,f8b3b732fb6c,483fda467e7a,-17.0,62,42,199.52642272981257,875.2368055673141
1734124779.2194612,d8bfc0117c7d,342eb61ec446,-70.0,556,510,199.52642272981257,875.2368055673141
1734124779.2214506,483fda467e7a,342eb61ec446,-67.0,62,42,199.52642272981257,875.2368055673141
1734124779.22245,a4cf12fdaea9,342eb61ec446,-44.0,56,723,199.52642272981257,875.2368055673141
1734124779.2235596,24a1602ccfab,08a6f7a1e5c8,-88.0,744,844,199.52642272981257,875.2368055673141
1734124779.225558,d8bfc0117c7d,08a6f7a1e5c8,-76.0,556,510,199.52642272981257,875.2368055673141
1734124779.2258914,d8bfc0117c7d,24a1602ccfab,-57.0,556,510,199.52642272981257,875.2368055673141
1734124779.2269042,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124779.2279027,08a6f7a1e5c8,d8bfc0117c7d,-68.0,270,387,199.52642272981257,875.2368055673141
1734124779.2289114,08a6f7a1e5c8,a4cf12fdaea9,-70.0,270,387,199.52642272981257,875.2368055673141
1734124779.2299047,f8b3b73303e8,342eb61ec446,-53.0,56,723,199.52642272981257,875.2368055673141
1734124779.230904,a4cf12fdaea9,f8b3b73303e8,-12.0,56,723,199.52642272981257,875.2368055673141
1734124779.2319465,f8b3b732fb6c,a4cf12fdaea9,-73.0,62,42,199.52642272981257,875.2368055673141
1734124779.2325957,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,199.52642272981257,875.2368055673141
1734124779.232925,f8b3b734347c,24a1602ccfab,-65.0,441,934,199.52642272981257,875.2368055673141
1734124779.2339048,a0a3b3ff66b4,f8b3b73303e8,-72.0,556,510,199.52642272981257,875.2368055673141
1734124779.2900326,d8bfc0117c7d,342eb61ec446,-70.0,556,510,199.52642272981257,875.2368055673141
1734124779.3217905,f8b3b73303e8,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124779.3238387,24a1602ccfab,d8bfc0117c7d,-55.0,744,844,199.52642272981257,875.2368055673141
1734124779.3248372,483fda467e7a,342eb61ec446,-67.0,62,42,199.52642272981257,875.2368055673141
1734124779.3258379,a4cf12fdaea9,d8bfc0117c7d,-60.0,56,723,199.52642272981257,875.2368055673141
1734124779.3258379,24a1602ccfab,483fda467e7a,-92.0,744,844,199.52642272981257,875.2368055673141
1734124779.3268027,a4cf12fdaea9,483fda467e7a,-88.0,56,723,199.52642272981257,875.2368055673141
1734124779.3278031,a0a3b3ff35c0,d8bfc0117c7d,-64.0,744,844,199.52642272981257,875.2368055673141
1734124779.328802,a0a3b3ff35c0,483fda467e7a,-93.0,744,844,199.52642272981257,875.2368055673141
1734124779.3298278,f8b3b732fb6c,483fda467e7a,-18.0,62,42,199.52642272981257,875.2368055673141
1734124779.3308299,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,199.52642272981257,875.2368055673141
1734124779.3318264,08a6f7a1e5c8,483fda467e7a,-67.0,270,387,199.52642272981257,875.2368055673141
1734124779.3318264,f8b3b73303e8,483fda467e7a,-85.0,56,723,199.52642272981257,875.2368055673141
1734124779.5398064,d8bfc0117c7d,342eb61ec446,-70.0,556,510,199.52642272981257,875.2368055673141
1734124779.5448086,d8bfc0117c7d,342eb61ec446,-69.0,556,510,199.52642272981257,875.2368055673141
1734124779.5478091,24a1602ccfab,d8bfc0117c7d,-56.0,744,844,199.52642272981257,875.2368055673141
1734124779.5508106,a4cf12fdaea9,342eb61ec446,-44.0,56,723,199.52642272981257,875.2368055673141
1734124779.5542824,24a1602ccfab,a4cf12fdaea9,-70.0,744,844,199.52642272981257,875.2368055673141
1734124779.5562804,a4cf12fdaea9,342eb61ec446,-42.0,56,723,199.52642272981257,875.2368055673141
1734124779.560206,f8b3b734347c,342eb61ec446,-68.0,441,934,199.52642272981257,875.2368055673141
1734124779.561206,d8bfc0117c7d,f8b3b734347c,-82.0,556,510,199.52642272981257,875.2368055673141
1734124779.563207,a4cf12fdaea9,342eb61ec446,-43.0,56,723,199.52642272981257,875.2368055673141
1734124779.5642054,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124779.5652063,f8b3b734347c,342eb61ec446,-68.0,441,934,199.52642272981257,875.2368055673141
1734124779.5662088,d8bfc0117c7d,a0a3b3ff35c0,-71.0,556,510,199.52642272981257,875.2368055673141
1734124779.5672038,a4cf12fdaea9,f8b3b734347c,-74.0,56,723,199.52642272981257,875.2368055673141
1734124779.5682075,24a1602ccfab,a0a3b3ff35c0,-13.0,744,844,199.52642272981257,875.2368055673141
1734124779.5702035,08a6f7a1e5c8,d8bfc0117c7d,-66.0,270,387,199.52642272981257,875.2368055673141
1734124779.5712044,f8b3b73303e8,342eb61ec446,-53.0,56,723,199.52642272981257,875.2368055673141
1734124779.5752094,d8bfc0117c7d,a0a3b3ff66b4,-16.0,556,510,199.52642272981257,875.2368055673141
1734124779.5833108,f8b3b73303e8,342eb61ec446,-53.0,56,723,199.52642272981257,875.2368055673141
1734124779.5838933,a4cf12fdaea9,f8b3b73303e8,-13.0,56,723,199.52642272981257,875.2368055673141
1734124779.5848339,d8bfc0117c7d,f8b3b732fb6c,-77.0,556,510,199.52642272981257,875.2368055673141
1734124779.5858366,483fda467e7a,f8b3b732fb6c,-22.0,62,42,199.52642272981257,875.2368055673141
1734124779.586876,f8b3b73303e8,d8bfc0117c7d,-60.0,56,723,199.52642272981257,875.2368055673141
1734124779.5888753,d8bfc0117c7d,a0a3b3ff66b4,-15.0,556,510,199.52642272981257,875.2368055673141
1734124779.589836,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,199.52642272981257,875.2368055673141
1734124779.590834,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,199.52642272981257,875.2368055673141
1734124779.590834,f8b3b734347c,a4cf12fdaea9,-63.0,441,934,199.52642272981257,875.2368055673141
1734124779.5920131,a0a3b3ff66b4,d8bfc0117c7d,-3.0,556,510,199.52642272981257,875.2368055673141
1734124779.5930195,483fda467e7a,f8b3b732fb6c,-22.0,62,42,199.52642272981257,875.2368055673141
1734124779.5930195,d8bfc0117c7d,f8b3b732fb6c,-77.0,556,510,199.52642272981257,875.2368055673141
1734124779.5940194,a4cf12fdaea9,f8b3b732fb6c,-79.0,56,723,199.52642272981257,875.2368055673141
1734124779.5950196,f8b3b73303e8,f8b3b734347c,-75.0,56,723,199.52642272981257,875.2368055673141
1734124779.5950196,f8b3b73303e8,f8b3b732fb6c,-83.0,56,723,199.52642272981257,875.2368055673141
1734124779.5960314,f8b3b734347c,f8b3b732fb6c,-87.0,441,934,199.52642272981257,875.2368055673141
1734124779.5970254,f8b3b73303e8,f8b3b732fb6c,-83.0,56,723,199.52642272981257,875.2368055673141
1734124779.59802,f8b3b73303e8,a0a3b3ff66b4,-73.0,56,723,199.52642272981257,875.2368055673141
1734124780.458686,a4cf12fdaea9,342eb61ec446,-45.0,56,723,199.52642272981257,875.2368055673141
1734124780.4604552,24a1602ccfab,a4cf12fdaea9,-75.0,744,844,199.52642272981257,875.2368055673141
1734124780.4614508,d8bfc0117c7d,a4cf12fdaea9,-60.0,556,510,199.52642272981257,875.2368055673141
1734124780.4704874,483fda467e7a,f8b3b732fb6c,-27.0,62,42,199.52642272981257,875.2368055673141
1734124780.479654,d8bfc0117c7d,f8b3b73303e8,-67.0,556,510,199.52642272981257,875.2368055673141
1734124780.4846864,a4cf12fdaea9,f8b3b73303e8,-74.0,56,723,199.52642272981257,875.2368055673141
1734124780.4936838,f8b3b734347c,f8b3b73303e8,-72.0,441,934,199.52642272981257,875.2368055673141
1734124780.5627007,f8b3b734347c,a4cf12fdaea9,-68.0,441,934,199.52642272981257,875.2368055673141
1734124780.5678308,d8bfc0117c7d,a4cf12fdaea9,-60.0,556,510,199.52642272981257,875.2368055673141
1734124780.5698304,24a1602ccfab,a4cf12fdaea9,-75.0,744,844,199.52642272981257,875.2368055673141
1734124780.5707295,24a1602ccfab,d8bfc0117c7d,-65.0,744,844,199.52642272981257,875.2368055673141
1734124780.5717392,f8b3b734347c,24a1602ccfab,-66.0,441,934,199.52642272981257,875.2368055673141
1734124780.5727758,a0a3b3ff35c0,d8bfc0117c7d,-63.0,744,844,199.52642272981257,875.2368055673141
1734124780.5727758,a0a3b3ff35c0,24a1602ccfab,-10.0,744,844,199.52642272981257,875.2368055673141
1734124780.5737367,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,199.52642272981257,875.2368055673141
1734124780.574739,a4cf12fdaea9,342eb61ec446,-42.0,56,723,199.52642272981257,875.2368055673141
1734124780.5757651,d8bfc0117c7d,342eb61ec446,-67.0,556,510,199.52642272981257,875.2368055673141
1734124780.5757651,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124780.576739,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,199.52642272981257,875.2368055673141
1734124780.577739,f8b3b73303e8,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124780.5787685,a0a3b3ff35c0,d8bfc0117c7d,-64.0,744,844,199.52642272981257,875.2368055673141
1734124780.5787685,f8b3b73303e8,24a1602ccfab,-77.0,56,723,199.52642272981257,875.2368055673141
1734124780.5837388,f8b3b734347c,d8bfc0117c7d,-75.0,441,934,199.52642272981257,875.2368055673141
1734124780.5837388,f8b3b734347c,24a1602ccfab,-67.0,441,934,199.52642272981257,875.2368055673141
1734124780.7865438,d8bfc0117c7d,342eb61ec446,-70.0,556,510,199.52642272981257,875.2368055673141
1734124780.791542,a4cf12fdaea9,342eb61ec446,-43.0,56,723,199.52642272981257,875.2368055673141
1734124780.794545,24a1602ccfab,d8bfc0117c7d,-58.0,744,844,199.52642272981257,875.2368055673141
1734124780.7974966,08a6f7a1e5c8,342eb61ec446,-76.0,270,387,199.52642272981257,875.2368055673141
1734124780.7985182,483fda467e7a,08a6f7a1e5c8,-67.0,62,42,199.52642272981257,875.2368055673141
1734124780.799494,24a1602ccfab,08a6f7a1e5c8,-84.0,744,844,199.52642272981257,875.2368055673141
1734124780.8004985,f8b3b732fb6c,342eb61ec446,-64.0,62,42,199.52642272981257,875.2368055673141
1734124780.8089156,d8bfc0117c7d,a0a3b3ff66b4,-15.0,556,510,199.52642272981257,875.2368055673141
1734124780.809903,a4cf12fdaea9,a0a3b3ff66b4,-75.0,56,723,199.52642272981257,875.2368055673141
1734124780.811935,f8b3b734347c,342eb61ec446,-70.0,441,934,199.52642272981257,875.2368055673141
1734124780.811935,24a1602ccfab,a0a3b3ff35c0,-14.0,744,844,199.52642272981257,875.2368055673141
1734124780.812906,d8bfc0117c7d,a0a3b3ff35c0,-71.0,556,510,199.52642272981257,875.2368055673141
1734124780.8139007,483fda467e7a,a0a3b3ff35c0,-86.0,62,42,199.52642272981257,875.2368055673141
1734124780.8149264,f8b3b734347c,a0a3b3ff66b4,-80.0,441,934,199.52642272981257,875.2368055673141
1734124780.8149264,f8b3b73303e8,08a6f7a1e5c8,-87.0,56,723,199.52642272981257,875.2368055673141
1734124780.8159006,f8b3b73303e8,a0a3b3ff66b4,-74.0,56,723,199.52642272981257,875.2368055673141
1734124780.8169005,f8b3b73303e8,f8b3b734347c,-74.0,56,723,199.52642272981257,875.2368055673141
1734124780.8169005,a0a3b3ff66b4,08a6f7a1e5c8,-78.0,556,510,199.52642272981257,875.2368055673141
1734124780.8178997,a0a3b3ff66b4,a0a3b3ff35c0,-69.0,556,510,199.52642272981257,875.2368055673141
1734124781.5129588,d8bfc0117c7d,342eb61ec446,-69.0,556,510,199.52642272981257,875.2368055673141
1734124781.5159454,a4cf12fdaea9,342eb61ec446,-43.0,56,723,199.52642272981257,875.2368055673141
1734124781.5171783,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,199.52642272981257,875.2368055673141
1734124781.5181785,f8b3b734347c,342eb61ec446,-69.0,441,934,199.52642272981257,875.2368055673141
1734124781.5201788,a4cf12fdaea9,f8b3b734347c,-72.0,56,723,199.52642272981257,875.2368055673141
1734124781.5221777,d8bfc0117c7d,f8b3b734347c,-82.0,556,510,199.52642272981257,875.2368055673141
1734124781.5241804,f8b3b73303e8,342eb61ec446,-53.0,56,723,199.52642272981257,875.2368055673141
