timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y,target_position_x,target_position_y
1734123232.6223924,a4cf12fdaea9,d8bfc0117c7d,-60.0,56,723,200.12554112554113,888.2608225108225
1734123232.6233926,a4cf12fdaea9,f8b3b734347c,-72.0,56,723,200.12554112554113,888.2608225108225
1734123232.6233926,08a6f7a1e5c8,d8bfc0117c7d,-69.0,270,387,200.12554112554113,888.2608225108225
1734123232.6243925,a0a3b3ff66b4,d8bfc0117c7d,-2.0,556,510,200.12554112554113,888.2608225108225
1734123232.6243925,a0a3b3ff66b4,a4cf12fdaea9,-70.0,556,510,200.12554112554113,888.2608225108225
1734123232.6253924,24a1602ccfab,a0a3b3ff66b4,-65.0,744,844,200.12554112554113,888.2608225108225
1734123232.6253924,f8b3b73303e8,d8bfc0117c7d,-59.0,56,723,200.12554112554113,888.2608225108225
1734123232.6263928,483fda467e7a,20f094118214,-78.0,62,42,200.12554112554113,888.2608225108225
1734123232.6263928,24a1602ccfab,483fda467e7a,-88.0,744,844,200.12554112554113,888.2608225108225
1734123232.6273923,483fda467e7a,d8bfc0117c7d,-72.0,62,42,200.12554112554113,888.2608225108225
1734123232.6273923,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,200.12554112554113,888.2608225108225
1734123232.6283922,24a1602ccfab,f8b3b734347c,-75.0,744,844,200.12554112554113,888.2608225108225
1734123232.6283922,f8b3b73303e8,a0a3b3ff66b4,-74.0,56,723,200.12554112554113,888.2608225108225
1734123232.6293979,f8b3b73303e8,f8b3b734347c,-76.0,56,723,200.12554112554113,888.2608225108225
1734123232.6304052,24a1602ccfab,a0a3b3ff35c0,-16.0,744,844,200.12554112554113,888.2608225108225
1734123232.6304052,08a6f7a1e5c8,24a1602ccfab,-79.0,270,387,200.12554112554113,888.2608225108225
1734123232.631394,a0a3b3ff35c0,20f094118214,-78.0,744,844,200.12554112554113,888.2608225108225
1734123232.6353939,24a1602ccfab,a0a3b3ff35c0,-17.0,744,844,200.12554112554113,888.2608225108225
1734123232.6363926,d8bfc0117c7d,24a1602ccfab,-56.0,556,510,200.12554112554113,888.2608225108225
1734123232.6363926,d8bfc0117c7d,a0a3b3ff35c0,-67.0,556,510,200.12554112554113,888.2608225108225
1734123232.6373978,a4cf12fdaea9,a0a3b3ff35c0,-86.0,56,723,200.12554112554113,888.2608225108225
1734123232.6373978,a4cf12fdaea9,f8b3b73303e8,-13.0,56,723,200.12554112554113,888.2608225108225
1734123232.638393,08a6f7a1e5c8,f8b3b73303e8,-92.0,270,387,200.12554112554113,888.2608225108225
1734123232.638393,f8b3b73303e8,d8bfc0117c7d,-60.0,56,723,200.12554112554113,888.2608225108225
1734123232.6393926,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,200.12554112554113,888.2608225108225
1734123232.6393926,a0a3b3ff66b4,a4cf12fdaea9,-70.0,556,510,200.12554112554113,888.2608225108225
1734123232.640394,483fda467e7a,f8b3b732fb6c,-25.0,62,42,200.12554112554113,888.2608225108225
1734123232.640394,f8b3b732fb6c,d8bfc0117c7d,-70.0,62,42,200.12554112554113,888.2608225108225
1734123232.641393,24a1602ccfab,f8b3b732fb6c,-82.0,744,844,200.12554112554113,888.2608225108225
1734123232.641393,a0a3b3ff66b4,a0a3b3ff35c0,-67.0,556,510,200.12554112554113,888.2608225108225
1734123232.642429,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,200.12554112554113,888.2608225108225
1734123232.642429,f8b3b73303e8,20f094118214,-59.0,56,723,200.12554112554113,888.2608225108225
1734123232.643427,a4cf12fdaea9,f8b3b73303e8,-75.0,56,723,200.12554112554113,888.2608225108225
1734123232.643427,d8bfc0117c7d,f8b3b73303e8,-68.0,556,510,200.12554112554113,888.2608225108225
1734123232.644427,24a1602ccfab,f8b3b73303e8,-86.0,744,844,200.12554112554113,888.2608225108225
1734123232.644427,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,200.12554112554113,888.2608225108225
1734123232.6453967,f8b3b73303e8,a0a3b3ff35c0,-86.0,56,723,200.12554112554113,888.2608225108225
1734123232.6464374,24a1602ccfab,f8b3b73303e8,-87.0,744,844,200.12554112554113,888.2608225108225
1734123232.647453,a4cf12fdaea9,f8b3b73303e8,-13.0,56,723,200.12554112554113,888.2608225108225
1734123232.652427,d8bfc0117c7d,a4cf12fdaea9,-61.0,556,510,200.12554112554113,888.2608225108225
1734123232.6534271,d8bfc0117c7d,a0a3b3ff35c0,-69.0,556,510,200.12554112554113,888.2608225108225
1734123232.6534271,f8b3b73303e8,d8bfc0117c7d,-64.0,56,723,200.12554112554113,888.2608225108225
1734123232.6544204,a4cf12fdaea9,f8b3b73303e8,-13.0,56,723,200.12554112554113,888.2608225108225
1734123232.6544204,a0a3b3ff66b4,24a1602ccfab,-56.0,556,510,200.12554112554113,888.2608225108225
1734123232.6554203,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,200.12554112554113,888.2608225108225
1734123232.6554203,d8bfc0117c7d,08a6f7a1e5c8,-78.0,556,510,200.12554112554113,888.2608225108225
1734123232.6564276,a0a3b3ff66b4,f8b3b73303e8,-74.0,556,510,200.12554112554113,888.2608225108225
1734123232.6564276,a0a3b3ff66b4,f8b3b73303e8,-74.0,556,510,200.12554112554113,888.2608225108225
1734123232.657429,a0a3b3ff66b4,f8b3b73303e8,-74.0,556,510,200.12554112554113,888.2608225108225
1734123232.657429,a0a3b3ff66b4,f8b3b73303e8,-74.0,556,510,200.12554112554113,888.2608225108225
1734123232.6584206,483fda467e7a,f8b3b734347c,-89.0,62,42,200.12554112554113,888.2608225108225
1734123232.6584206,a0a3b3ff66b4,20f094118214,-86.0,556,510,200.12554112554113,888.2608225108225
1734123232.6594205,d8bfc0117c7d,f8b3b734347c,-81.0,556,510,200.12554112554113,888.2608225108225
1734123232.6594205,24a1602ccfab,a0a3b3ff66b4,-65.0,744,844,200.12554112554113,888.2608225108225
1734123232.6604207,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,200.12554112554113,888.2608225108225
1734123232.6613944,f8b3b732fb6c,08a6f7a1e5c8,-70.0,62,42,200.12554112554113,888.2608225108225
1734123232.6613944,d8bfc0117c7d,f8b3b73303e8,-68.0,556,510,200.12554112554113,888.2608225108225
1734123232.6624408,08a6f7a1e5c8,a0a3b3ff66b4,-79.0,270,387,200.12554112554113,888.2608225108225
1734123232.663452,a0a3b3ff66b4,20f094118214,-86.0,556,510,200.12554112554113,888.2608225108225
1734123232.6703987,d8bfc0117c7d,a0a3b3ff66b4,-15.0,556,510,200.12554112554113,888.2608225108225
1734123232.6713974,a4cf12fdaea9,a0a3b3ff66b4,-78.0,56,723,200.12554112554113,888.2608225108225
1734123232.6713974,24a1602ccfab,08a6f7a1e5c8,-87.0,744,844,200.12554112554113,888.2608225108225
1734123232.6723971,24a1602ccfab,d8bfc0117c7d,-56.0,744,844,200.12554112554113,888.2608225108225
1734123232.6733973,d8bfc0117c7d,24a1602ccfab,-57.0,556,510,200.12554112554113,888.2608225108225
