target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,388.5642607816174,482.764246820587,280.2407536202351,723.958635049792
342eb61ec446,498.4236265634057,358.43531144514856,306.2768708613164,466.6185987149105
d81c79de34e1,564.3030053761331,351.0134650102828,282.38743751761825,451.97487287932915
