target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,870.6510551470194,568.9266098953814,290.3126960079711,452.8407411464932
342eb61ec446,518.0373379396965,387.24592985847926,266.881425138646,196.15662377965108
d81c79de34e1,412.4427200140636,406.8266254120334,257.68014819738113,193.03885619221847
