target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,481.78560044944373,405.6177228352393,281.8817627454074,349.72929380789424
342eb61ec446,453.90921996534763,381.02970006251536,270.54251927304034,384.47270794933513
d81c79de34e1,437.5407403412192,386.1864694108351,257.4684263416798,299.6937032863281
