target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,628.3965975330506,383.48765016317344,282.8886792009287,327.22533681338246
342eb61ec446,485.8441876413835,502.588356545809,324.9895112558445,590.3059180823761
d81c79de34e1,500.4544743705101,489.73903387876857,325.87795275399765,367.25978543804655
