Timestamp,RSSI
29641977,-39
29642096,-40
29700693,-40
29700916,-39
30040735,-40
30041358,-39
30090896,-40
30118703,-39
30119798,-39
30120529,-39
30120861,-39
30126016,-39
30126655,-39
30182882,-39
30186628,-38
30186777,-39
30195722,-39
30242000,-39
30243654,-39
30243863,-39
30245755,-39
30246525,-39
30268504,-39
30269056,-38
30269500,-39
30291892,-39
30292634,-39
30293377,-39
30293714,-39
30308223,-39
30328815,-39
30334002,-39
30334425,-39
30361932,-39
30362658,-39
30363385,-39
30363533,-38
30363670,-39
30364235,-36
30365080,-36
30365836,-36
30388817,-39
30397755,-40
30398126,-39
30423243,-38
30426027,-39
30426576,-40
30437357,-39
30719430,-39
30730126,-40
30731224,-40
30732310,-40
30733046,-39
30749005,-39
30784461,-39
30786033,-39
30786587,-39
30787048,-39
30792320,-39
30797058,-39
30797273,-39
30797492,-39
30809005,-39
30809125,-39
30831387,-39
30831691,-40
30846032,-39
30846638,-38
30852954,-39
30869172,-39
30902533,-39
30906038,-39
30906528,-39
30929015,-39
30963218,-39
31026034,-38
31026507,-39
31042614,-39
31086039,-39
31087065,-39
31109667,-39
31110760,-40
31111487,-39
31111886,-39
31146515,-39
31146942,-40
31153556,-40
31168888,-39
31170960,-40
31174680,-39
31202026,-39
31202975,-39
31203081,-39
31214076,-39
31232461,-39
31233194,-39
31233922,-39
31234252,-39
31258521,-39
31258670,-38
31258807,-39
31259284,-39
31260040,-36
31291971,-34
31292445,-40
31389828,-40
31391856,-40
31392608,-39
31393341,-40
31394456,-40
31394774,-40
31438706,-40
31438921,-39
31439051,-39
31439581,-36
31440386,-35
31441188,-36
31442127,-36
31442882,-37
31446149,-40
31446298,-39
31446435,-39
31446914,-37
31447564,-36
31448321,-37
31479463,-40
31480182,-40
31481022,-39
31481257,-40
31502624,-40
31503009,-40
31511573,-40
31511877,-38
31526386,-39
31529689,-39
31563656,-39
31588837,-39
31621382,-39
31669009,-39
31744154,-39
31746050,-39
31746523,-40
31771980,-38
31802908,-38
31827074,-39
31828508,-39
31828874,-39
31831520,-39
31831883,-39
31857126,-39
31858953,-39
31859360,-39
31859526,-39
31876313,-39
31876539,-39
32125598,-39
32132235,-39
32161042,-39
32189071,-39
32220294,-39
32220512,-39
32229877,-39
32328224,-40
32328534,-40
32344092,-39
32346057,-39
32346614,-39
32350825,-40
32351935,-39
32352653,-39
32369033,-39
32369673,-39
32390681,-39
32390914,-39
34385680,-39
34401241,-39
34445873,-39
34446106,-39
34446939,-39
34468101,-39
34471349,-39
34487655,-39
34488382,-39
34489112,-39
34489428,-39
34506096,-39
34506592,-39
