Timestamp,RSSI
105587616,-53
105587827,-52
105627535,-56
105633262,-56
105650520,-53
105650653,-52
105651484,-51
105658534,-52
105658681,-51
105669685,-53
105688535,-50
105689258,-51
105690366,-53
105690704,-51
105707110,-55
105710751,-53
105711289,-53
105712912,-51
105713649,-56
105715546,-54
105729447,-56
105754531,-52
105764496,-56
105783570,-51
105784229,-53
105784898,-52
105785032,-55
105785168,-55
105785655,-49
105790766,-53
105810958,-51
105812058,-56
105812785,-51
105830320,-53
105830720,-55
105831301,-53
105839728,-53
105891862,-53
105894697,-53
105936569,-52
105936914,-53
105944167,-56
105944300,-53
105951292,-59
106001638,-53
106010716,-56
106011390,-51
106055191,-53
106055520,-56
106056159,-55
106069129,-56
106071533,-53
106117934,-53
106131418,-53
106131800,-53
106141361,-53
106149341,-54
106182504,-52
106209270,-53
106243737,-53
106250717,-51
106251224,-55
106272766,-56
106273243,-53
106273487,-52
106311284,-55
106311509,-53
106982845,-51
106989338,-54
107005882,-54
107006250,-50
107033389,-54
107043750,-52
107068210,-50
107069229,-55
107089062,-51
107093342,-51
107131583,-55
107131940,-51
107151259,-50
107201599,-54
107210706,-52
107211231,-53
107223575,-53
107223712,-52
107229453,-57
107240167,-55
107257139,-51
107264753,-55
107264886,-52
107265023,-50
107265510,-50
107266266,-49
107271505,-55
107324883,-52
107325017,-52
107325638,-53
107330680,-51
107349525,-55
107382336,-52
107391282,-53
107653259,-53
107664205,-52
107684549,-55
107685283,-55
107686375,-52
107686710,-52
107690698,-52
107691231,-53
107702288,-56
107714919,-55
107715951,-51
107716991,-55
107718248,-53
107748983,-55
107750693,-50
107751169,-53
107751505,-51
107758587,-53
107758807,-53
108881984,-52
108882298,-53
108889956,-52
108897158,-50
108930844,-51
108932669,-51
109040910,-51
109041571,-56
109042597,-56
109043259,-52
109043558,-56
109044296,-56
109045412,-56
109046151,-52
109070371,-55
109070668,-56
109070769,-53
109083027,-52
109090908,-53
109477706,-53
109539851,-52
109654667,-52
109668120,-53
109668220,-54
109686269,-56
109743301,-56
109774786,-52
109949672,-52
109950538,-56
109951152,-53
110000539,-53
110001181,-51
110018107,-53
110204010,-50
110227701,-50
110317743,-56
110318837,-51
110319557,-53
110320284,-55
110351182,-52
110351533,-53
110369584,-51
110400539,-52
110401147,-53
110407290,-53
110407946,-53
110408980,-56
110410011,-56
110431201,-56
110433056,-56
110433799,-56
110448327,-55
110449785,-50
110450542,-50
110451180,-55
110451454,-53
110459126,-56
110469666,-52
110469961,-52
110491188,-51
110500169,-53
110512583,-56
110550197,-57
110550335,-53
110550468,-52
110550955,-58
110551719,-57
110552482,-59
110553268,-58
110646293,-55
110650891,-56
110651128,-54
111819268,-56
111845698,-55
111846368,-53
111853594,-51
111887377,-53
111897496,-56
111938846,-51
111939569,-55
111940301,-53
111971839,-56
111972373,-53
112007690,-52
112059091,-53
112059789,-53
112060889,-53
112061983,-56
112066100,-56
112066760,-53
112067417,-56
112068088,-51
112092160,-51
112092899,-53
112093636,-53
112114427,-51
112123286,-51
