Timestamp,RSSI
4923031,-39
4923584,-39
5043034,-38
5053866,-38
5081752,-38
5082317,-38
5103311,-38
5106906,-38
5107047,-38
5107183,-38
5107748,-35
5108585,-35
5109349,-36
5120631,-40
5163026,-38
5163588,-38
5164225,-38
5164371,-38
5164507,-38
5165397,-38
5166485,-38
5167217,-38
5182877,-39
5183620,-39
5184356,-39
5185109,-39
5231753,-38
5232322,-38
5283019,-39
5283499,-39
5439742,-42
5440461,-40
5441303,-40
5442196,-38
5455423,-38
5456169,-38
5456910,-38
5458022,-38
5481044,-39
5484390,-39
5504774,-39
5523024,-38
5523512,-38
5697043,-38
5702619,-39
5703322,-39
5706917,-39
5714274,-39
5714993,-38
5716094,-39
5763025,-40
5763581,-40
5874300,-38
5874854,-38
5931756,-38
5932465,-38
5988612,-38
5989711,-38
5990430,-38
5991163,-38
5991309,-38
5991445,-38
5991931,-36
5992689,-36
5993452,-36
5994216,-36
6003035,-41
6003509,-38
6012322,-38
6013433,-38
6014547,-39
6015293,-38
6081778,-40
6082348,-40
6123048,-38
6123524,-39
6123673,-38
6123809,-38
6124286,-36
6125052,-36
6132497,-38
6154493,-38
6176066,-33
6231782,-38
6232350,-39
6292000,-39
6292741,-39
6293855,-39
6297104,-39
6306942,-39
6363052,-39
6363607,-38
6483062,-39
6483612,-39
6531789,-39
6532410,-39
6532559,-38
6532695,-38
6533172,-37
6533933,-37
6534900,-36
6538749,-39
6539845,-38
6540574,-38
6541304,-38
6563702,-39
6564450,-39
6565190,-39
6566302,-39
6603061,-38
6603627,-39
6664326,-38
6664882,-39
6723055,-40
6723529,-40
6759790,-39
6771306,-39
6783517,-39
6795028,-38
6818809,-38
6820253,-39
6820989,-39
6832499,-38
6838769,-42
6839880,-39
6840621,-39
6841362,-39
6897156,-38
6902665,-38
6903359,-38
6906950,-38
6907093,-38
6907229,-38
6907706,-36
6908469,-33
6909233,-37
6909996,-37
7059335,-38
7059910,-38
7090835,-39
7091940,-38
7092659,-38
7117454,-38
7118187,-38
7118942,-38
7203067,-38
7203538,-38
7281806,-38
7282367,-38
7323071,-38
7323557,-38
7323706,-37
7323843,-37
7324320,-36
7325084,-37
7325813,-35
7363412,-40
7364138,-39
7364866,-39
7395143,-38
7395882,-38
7396999,-38
7397738,-38
7399790,-38
7422021,-38
7431805,-38
7432375,-38
7497240,-38
7502702,-38
7503371,-38
7506962,-38
7563631,-37
7636476,-38
7637203,-38
7638037,-38
7639141,-38
7672702,-38
7673443,-38
7674188,-38
7675302,-38
7683077,-40
7683704,-39
7732371,-38
7732519,-37
7732656,-37
7733133,-35
7733902,-36
7734660,-35
7737790,-38
7803078,-38
7803636,-38
7849911,-38
7891689,-35
7906539,-38
7907637,-37
7908355,-38
7909454,-38
7923085,-38
7923561,-38
7945261,-38
7946004,-38
7946740,-38
7947862,-38
8032385,-38
8050207,-38
8068971,-38
8098058,-38
8102679,-38
8103381,-38
8107843,-38
8163637,-38
8176584,-38
8177312,-38
8178031,-38
8178879,-38
8224074,-37
8225189,-38
8225934,-38
8226672,-38
8244913,-38
8245057,-37
8245193,-38
8245671,-36
8246434,-32
8247156,-35
8283638,-38
8403578,-37
8450400,-38
8451128,-38
8454188,-38
8481817,-38
8482390,-38
8502887,-38
8503624,-38
8504365,-38
8505441,-38
8523086,-38
8523567,-38
8631820,-38
8632390,-38
8682278,-37
8693782,-38
8698117,-38
8704303,-38
8704393,-38
8719637,-38
8727433,-38
8728521,-38
8729256,-38
8763095,-38
8763659,-38
8782669,-38
8783410,-38
8784520,-38
8785261,-38
8883097,-38
8883649,-38
8931822,-38
8932396,-38
9003101,-38
9003653,-38
9004615,-38
9005703,-38
9006434,-38
9034366,-38
9034946,-38
9058982,-38
9059710,-38
9060451,-38
9061570,-38
9081814,-38
9082382,-38
9231838,-37
9232456,-38
9273920,-38
9275005,-38
9275729,-38
9276830,-38
9298121,-38
9302679,-38
9303381,-38
9308292,-38
9319289,-38
9337792,-38
9338905,-38
9340494,-38
9340640,-38
9340758,-38
9352174,-38
9363948,-38
9375964,-38
9376453,-36
9429355,-38
9431112,-38
9431823,-38
9432311,-38
9483090,-38
9483583,-38
9543982,-38
9545080,-38
9545806,-38
9546531,-38
9723092,-38
9723648,-38
9731818,-38
9732313,-38
9824365,-38
9824924,-38
9825164,-38
9825883,-38
9830661,-38
9881824,-38
9882314,-38
9888651,-38
9889756,-38
9890506,-38
9903388,-38
9908304,-39
9963096,-38
9963642,-38
9963843,-36
9975356,-38
9982295,-38
9993815,-38
10031827,-38
10035486,-38
10083113,-38
10083584,-38
10096482,-38
10097211,-37
10098298,-38
10099035,-38
10166737,-38
10167480,-38
10168588,-38
10169707,-38
10323124,-38
10323668,-38
10376555,-38
10377285,-38
10378010,-38
10379106,-38
10439289,-38
10440031,-38
10440773,-38
10445115,-38
10482340,-38
10498265,-38
10502715,-38
10563683,-38
10599823,-38
10600463,-37
10601104,-37
10602099,-36
10605223,-37
10611728,-36
10614397,-38
10614951,-38
10632647,-38
10644160,-38
10651082,-38
10651800,-38
10652905,-38
10653128,-38
10683125,-38
10683596,-38
10719353,-38
10720097,-38
10720837,-38
10721586,-38
10781858,-38
10782468,-38
10923128,-38
10923696,-38
10930270,-38
10932429,-38
10994447,-37
10995532,-38
10996648,-38
10997393,-38
11009971,-38
11010117,-38
11010253,-37
11010730,-35
11011494,-38
11014758,-37
11043127,-38
11043684,-38
11098304,-38
11102723,-38
11103426,-38
11108335,-38
11200476,-39
11201564,-39
11202289,-39
11203023,-39
11231865,-41
11232423,-38
11239856,-38
11264341,-38
11264963,-38
11269474,-38
11270218,-38
11270966,-38
11271706,-38
11283131,-38
11283621,-38
11404410,-38
11404882,-38
11476785,-38
11477507,-38
11479412,-38
11523136,-39
11523690,-39
11544535,-38
11547131,-38
11643701,-38
11681871,-38
11682420,-38
11698331,-38
11702734,-38
11703436,-38
11708348,-38
11751855,-38
11752582,-38
11753672,-38
11754403,-38
11782496,-38
11814599,-38
11815332,-38
11816449,-38
11817192,-38
11881871,-38
11882445,-38
11883141,-38
11883653,-38
11883890,-38
11906114,-38
11931874,-38
11932437,-38
11943146,-38
11944237,-38
11981873,-38
11982444,-38
12028167,-38
12028895,-38
12029613,-38
12030719,-38
12063148,-38
12063699,-38
12093413,-38
12094157,-38
12094905,-38
12096013,-38
12123146,-38
12123694,-38
12186241,-38
12298381,-38
12299054,-38
12299315,-38
12300048,-38
12300771,-38
12301864,-38
12301987,-38
12302744,-38
12365963,-38
12367194,-38
12367941,-37
12369056,-38
12369203,-37
12369340,-37
12369814,-35
12370571,-35
12371334,-33
12372099,-35
12423160,-38
12423706,-38
12481882,-39
12482375,-39
12483152,-39
12483646,-39
12543619,-38
12565857,-38
12573124,-38
12573843,-38
12574572,-38
12575932,-37
12576075,-37
12576552,-38
12577316,-37
12590013,-38
12643521,-38
12644259,-38
12645003,-38
12646125,-38
12781888,-38
12782377,-38
12783154,-38
12783632,-38
12848188,-38
12849271,-38
12850109,-38
12850840,-38
12898417,-38
12902825,-38
12903792,-38
12908703,-38
12913583,-38
12914314,-38
12915059,-38
12916171,-38
12984426,-38
12985518,-38
13023164,-38
13023731,-38
13081888,-38
13082381,-38
13083158,-38
13083640,-38
13089432,-36
13160025,-38
13160664,-38
13161305,-37
13165368,-38
13179128,-38
13191619,-38
13191890,-38
13202587,-38
13210378,-38
13214938,-38
13323738,-38
13379434,-38
13381203,-38
13381906,-38
13382386,-38
13383165,-38
13383643,-38
13398308,-38
13399031,-38
13400125,-38
13403089,-38
13415319,-38
13443166,-39
13443645,-39
13463693,-38
13464809,-38
13465549,-38
13466295,-38
13466443,-38
13498466,-38
13502765,-38
13563173,-38
13563644,-38
13672138,-38
13672867,-38
13676600,-38
13681929,-38
13682392,-38
13683169,-38
13683660,-38
13743763,-38
