Timestamp,RSSI
80798529,-52
80803483,-51
80805071,-54
80805579,-50
80813804,-50
80814304,-55
80816362,-55
80842831,-54
80863802,-51
80872987,-50
80881853,-50
80894394,-50
80895879,-51
80900179,-50
80900912,-49
80901998,-52
80902730,-55
80934515,-52
88683877,-52
88708686,-50
88725449,-55
88725781,-52
88747170,-55
88747959,-54
88748699,-51
88749609,-51
88749824,-55
88784977,-50
88814168,-55
88814405,-52
88828483,-50
88829120,-50
88829481,-54
88830192,-49
88851852,-60
88852608,-49
88855617,-48
88856372,-49
88868212,-49
88880571,-49
88890932,-50
88891687,-49
88905352,-50
88906108,-50
88948434,-59
88949158,-53
89012832,-56
89024971,-51
89025504,-51
89071155,-55
89085635,-52
89085860,-51
89107875,-50
89108110,-52
109167386,-51
109184686,-51
109185163,-52
109192008,-58
109202802,-55
109203164,-54
109224142,-51
109227421,-50
109244687,-51
109245734,-54
109270625,-50
109270843,-52
109270989,-54
109305176,-50
109305485,-54
109361609,-50
109362344,-49
109368564,-51
109371952,-55
109409473,-54
109409606,-54
109409743,-50
109424685,-54
109425239,-54
109430322,-55
109450892,-50
109456963,-50
109469982,-51
109485378,-54
109485614,-51
109485949,-50
109486587,-50
109486860,-51
109504139,-52
109504862,-50
109505594,-50
109523624,-55
109523986,-51
109537637,-50
109544681,-51
109545261,-51
109551927,-50
109565665,-51
109583828,-51
109672942,-52
109695052,-50
109695287,-52
125758476,-51
125758588,-50
125776585,-50
125798170,-50
125798358,-49
125802646,-54
125802779,-49
125802916,-49
125803404,-59
125804160,-48
125838200,-56
125865338,-57
125866094,-48
125924846,-50
125925602,-49
125976854,-59
126017106,-58
126017714,-53
126154687,-56
126162974,-55
126168180,-54
126197415,-50
126206261,-51
126674090,-52
126674283,-50
126677629,-52
126677763,-51
126677899,-50
126678387,-50
126679151,-49
126679915,-49
126703180,-50
126726124,-50
126726848,-52
126727948,-51
126728273,-50
126742445,-50
126764455,-55
126764671,-55
127493473,-51
127493749,-49
127542723,-54
127542948,-51
128305083,-52
128322949,-50
128328188,-50
128349886,-49
128350650,-50
128351750,-55
128352841,-50
128356939,-55
128363636,-55
128363872,-52
129334319,-52
129342937,-55
129402702,-50
129402927,-52
129637755,-50
129642943,-53
129644414,-49
129644948,-50
129678022,-58
129681925,-50
129693899,-50
129694125,-51
132739214,-52
132739444,-50
132742979,-51
132743510,-52
132764376,-55
132764511,-50
132764644,-52
132765131,-61
132765895,-60
132766659,-61
132767415,-48
132782969,-61
132783725,-49
132810491,-49
132828597,-60
132849791,-60
132850546,-50
132865536,-48
132866017,-52
135183972,-52
135184190,-50
135202893,-50
135203617,-54
135213229,-49
135252406,-50
135252604,-49
135252685,-51
135268867,-54
135269095,-51
135883377,-52
135888776,-50
135921222,-50
135939256,-47
