Timestamp,RSSI
41629033,-54
41629391,-52
41665394,-50
41671282,-52
41688554,-51
41705792,-52
41731296,-55
41749250,-52
41760629,-49
41799939,-51
41808549,-50
41832620,-51
41851276,-51
41865706,-55
41869369,-51
41886425,-54
41911281,-63
41928557,-54
41929076,-52
41931757,-52
41932112,-52
41953209,-52
41969087,-52
41971267,-55
41989031,-54
41989371,-51
41991965,-50
41992329,-55
42006302,-55
42031270,-54
42048554,-50
42049214,-52
42055943,-51
42056325,-52
42073746,-50
42091272,-55
42109121,-50
42109424,-50
42113767,-51
42117153,-50
42131302,-52
42151287,-54
42169356,-50
42177475,-55
42177841,-54
42188706,-51
42211331,-55
42229029,-51
42229390,-52
42238289,-51
42238806,-50
42247102,-50
42248928,-55
42271720,-51
42272074,-55
42288652,-49
42289705,-52
42301776,-55
42302146,-51
42310537,-54
42331275,-50
42364075,-52
42364439,-52
42374121,-51
42374615,-52
42391553,-49
42391939,-51
42408549,-51
42409188,-51
42425460,-54
42425842,-52
42431409,-51
42451271,-51
42469113,-50
42469462,-52
42484625,-55
42485590,-52
42488850,-54
42511268,-50
42528645,-55
42528776,-54
42528915,-54
42529400,-52
42530166,-54
42530921,-53
42534185,-57
42534941,-49
42549030,-51
42571297,-52
42589022,-54
42589576,-51
42590019,-52
42606169,-51
42631265,-51
42648541,-52
42649162,-51
42667739,-52
42667875,-51
42668601,-55
42669035,-50
42671621,-55
42691262,-55
42709019,-55
42709422,-51
42726034,-50
42751901,-49
42768538,-55
42788870,-55
42811253,-63
42829031,-50
42829410,-53
42846980,-52
42871280,-50
42887624,-49
42891946,-52
42940364,-50
42940501,-50
42991237,-55
43008807,-55
43009120,-51
43025441,-50
43051272,-50
43069015,-50
43069371,-52
43087500,-52
43091526,-51
43112205,-50
43128540,-54
43129224,-54
43144447,-50
43144580,-50
43144715,-53
43145205,-49
43148587,-57
43171266,-55
43189023,-50
43189528,-51
43210731,-50
43210867,-51
43211112,-52
43231265,-54
43252116,-51
43267315,-50
43291255,-54
43309091,-54
43359588,-49
43368534,-54
43369069,-50
43388247,-50
43398788,-51
43411282,-51
43429016,-49
43452062,-54
43471253,-55
43488609,-54
43489209,-54
43509630,-49
43528909,-54
43549023,-49
43549585,-51
43585442,-49
43591290,-50
43593961,-50
43603101,-51
43608539,-50
43609198,-52
43628019,-50
43651913,-49
43661185,-51
43661600,-51
43685518,-50
43711269,-54
43728537,-49
43730661,-51
43752521,-48
43771267,-50
43782715,-54
43783093,-50
43811069,-57
43831267,-54
43831908,-49
43841176,-54
43843065,-51
43848527,-50
43868054,-52
43891265,-54
43903910,-49
43904263,-53
43927310,-54
43951261,-57
43968470,-51
43969174,-51
43988952,-54
44012495,-51
44029005,-54
44030050,-54
44050494,-54
44071249,-54
44088535,-54
44089299,-54
44106654,-50
44115508,-52
44124631,-52
44177985,-50
44198140,-49
44209904,-50
44241736,-52
44251248,-54
44252150,-53
44269042,-55
44269413,-52
44291449,-50
44311269,-52
44322353,-50
44329027,-50
44330125,-51
44330853,-50
44331583,-51
44331889,-50
44332323,-49
44336918,-49
44365858,-50
44388528,-50
44389005,-51
44396199,-50
44432162,-50
44456191,-50
44483669,-50
44486050,-53
44487864,-49
44494452,-57
44495540,-49
44496265,-50
44496997,-54
44498404,-49
44499154,-54
44499896,-49
44518016,-50
44768261,-57
44770450,-57
44771175,-54
44773609,-55
44775091,-56
44775835,-56
44809269,-49
44814532,-49
44823019,-49
44840068,-49
44936047,-49
44937265,-51
44966046,-53
44966705,-49
45049322,-50
45050297,-50
45052155,-53
45053172,-49
45053898,-50
45054629,-48
45108533,-49
45109007,-49
45168526,-54
45169018,-53
45212874,-49
45219284,-50
45219941,-50
45222652,-54
45243574,-53
45249209,-50
45325127,-49
45325875,-49
45326983,-50
45327523,-53
45328248,-53
45328966,-53
45334213,-48
45344377,-50
45453164,-54
45464676,-50
45468044,-49
45479552,-54
45605970,-51
45606712,-49
45607594,-50
45608682,-48
45609433,-49
45610157,-49
45663582,-53
45664059,-50
45723593,-50
45724078,-50
45783594,-54
45784063,-49
45812844,-49
45819272,-48
45819958,-53
45822659,-54
45883189,-51
45884297,-49
45885043,-50
45886153,-49
45888067,-50
45888797,-48
45889887,-53
45890990,-49
45903595,-50
45904087,-49
45962169,-50
45964127,-49
46016096,-49
46017865,-50
46110918,-50
46122019,-50
46122154,-49
46122290,-49
46122775,-55
46123541,-55
46124296,-48
46133771,-49
46163679,-49
46164424,-49
46166358,-54
46167084,-50
46167818,-54
46196096,-53
46196736,-49
46256103,-50
46256745,-53
46310919,-50
46311523,-49
46360920,-54
46361684,-49
46410917,-50
46411749,-50
46412670,-49
46421527,-53
46421662,-49
46421797,-53
46422283,-48
46425410,-52
46436931,-49
46438808,-49
46439544,-50
46440665,-50
46445697,-53
46446939,-49
46447657,-50
46448760,-48
46494824,-53
46496638,-49
46556650,-50
46610917,-49
46611702,-54
46660923,-50
46663595,-49
46710912,-54
46711694,-51
46711993,-49
46713475,-49
46714592,-50
46724515,-53
46726576,-49
46727301,-49
46736880,-54
46758925,-49
46810918,-54
46811697,-50
46823954,-50
46860915,-50
46861525,-50
46942184,-53
46942738,-50
46982781,-50
46983516,-54
46984270,-49
47000313,-53
47001412,-50
47001883,-54
47002180,-53
47002967,-50
47012998,-56
47021870,-53
47060915,-50
47062737,-54
47062873,-50
47063008,-49
47063497,-48
47064260,-48
47065025,-48
47065788,-48
47110917,-53
47111699,-50
47160908,-49
47161524,-54
47254595,-53
47255337,-49
47256449,-54
47257558,-53
47260906,-53
47261521,-50
47277141,-49
47278962,-51
47280057,-54
47360911,-50
47361519,-49
47362182,-49
47362654,-49
47368885,-49
47391733,-50
47410909,-49
47411478,-50
47532006,-48
47532748,-49
47533864,-49
47560907,-54
47561478,-51
47679810,-56
47681035,-52
47722179,-53
47722728,-53
47760902,-49
47761448,-49
47810903,-51
47811540,-50
47813661,-50
47814409,-50
47829753,-49
47831097,-48
47831827,-49
47832553,-50
47842175,-50
47842747,-50
47910902,-54
47913041,-54
47962177,-49
47962649,-53
48010900,-50
48012943,-50
48023773,-49
48044674,-53
48083132,-53
48083979,-49
48084719,-53
48085467,-50
48101050,-49
48101777,-49
48102496,-53
48103227,-53
48160906,-54
48162495,-49
48202169,-53
48202740,-49
48213372,-49
48222217,-50
48261455,-50
48355685,-54
48356423,-53
48357535,-48
48358283,-49
48360901,-50
48361685,-49
48373079,-48
48373908,-49
48460900,-51
48461689,-50
48502175,-48
48502738,-48
48560901,-54
48562642,-49
48610895,-56
48611681,-56
48625727,-54
48626471,-51
48627215,-53
48628070,-54
48646142,-49
48646869,-48
48647600,-53
48648440,-50
48660896,-49
48661506,-50
48673227,-53
48673362,-50
48673497,-49
48673987,-49
48674749,-47
48675511,-49
48682907,-50
48694425,-54
48760899,-54
48761504,-50
48802168,-53
48802728,-49
48860893,-54
48861462,-50
48862637,-50
48899032,-50
48900142,-53
48902822,-49
48910892,-54
48911462,-49
48922659,-48
48923751,-49
48927739,-56
48960889,-54
48961458,-53
49102163,-53
49102728,-49
49160886,-54
49162639,-49
49177080,-47
49177821,-49
49178936,-49
49180049,-53
49198967,-49
49199693,-54
49200784,-53
49259792,-50
49260345,-48
49260890,-49
49261381,-50
49288896,-49
49289028,-49
49289167,-49
49289652,-48
49300780,-48
49311358,-51
49322873,-49
49402155,-49
49402717,-49
49413466,-50
49422338,-50
49452143,-49
49452877,-50
49453732,-53
49454479,-50
49470989,-50
49472080,-49
49472810,-54
49560882,-50
49561369,-50
49710882,-54
49712679,-54
49732200,-49
49735572,-48
49749080,-49
49750527,-50
49751626,-51
49760879,-50
49763518,-54
49810882,-49
49811667,-49
49860887,-49
49861583,-48
49910882,-49
49911453,-53
49928892,-54
49940486,-48
49942149,-50
49942722,-49
49942946,-49
49954461,-50
50009093,-51
50010208,-53
50010875,-51
50013255,-54
50013842,-51
50022424,-54
50023440,-51
50024152,-52
50025250,-50
50025361,-52
50025856,-50
50049785,-54
50050338,-50
50060880,-54
50061665,-49
50160880,-54
50161664,-51
50260870,-49
50261858,-49
50283556,-49
50284297,-49
50285054,-49
50285788,-50
50295236,-50
50296693,-49
50297418,-50
