timestamp,monitor_mac,distance,rssi
1726587550.7427163,d8bfc0117c7d,1,-55.0
1726587550.7447147,a4cf12fdaea9,1,-51.0
1726587550.760717,24a1602ccfab,1,-59.0
1726587550.7787614,d8bfc0117c7d,1,-55.0
1726587550.7977178,d8bfc0117c7d,1,-53.0
1726587550.8287358,24a1602ccfab,1,-59.0
1726587550.848725,a4cf12fdaea9,1,-50.0
1726587550.862918,24a1602ccfab,1,-59.0
1726587550.8679194,d8bfc0117c7d,1,-48.0
1726587550.8699243,a4cf12fdaea9,1,-49.0
1726587550.883914,d8bfc0117c7d,1,-48.0
1726587550.891669,24a1602ccfab,1,-53.0
1726587550.8936026,a4cf12fdaea9,1,-47.0
1726587551.1087823,d8bfc0117c7d,1,-57.0
1726587551.1125038,a4cf12fdaea9,1,-54.0
1726587551.1227891,d8bfc0117c7d,1,-57.0
1726587551.1474051,d8bfc0117c7d,1,-54.0
1726587551.149371,a4cf12fdaea9,1,-51.0
1726587551.1513665,24a1602ccfab,1,-49.0
1726587551.1868277,a4cf12fdaea9,1,-52.0
1726587551.1938417,d8bfc0117c7d,1,-50.0
1726587551.2037544,24a1602ccfab,1,-43.0
1726587551.20584,d8bfc0117c7d,1,-50.0
1726587551.207216,a4cf12fdaea9,1,-53.0
1726587551.2082186,d8bfc0117c7d,1,-50.0
1726587551.2143044,a4cf12fdaea9,1,-51.0
1726587551.232292,d8bfc0117c7d,1,-53.0
1726587551.2489595,d8bfc0117c7d,1,-52.0
1726587551.265171,24a1602ccfab,1,-49.0
1726587551.293874,24a1602ccfab,1,-49.0
1726587551.3108747,24a1602ccfab,1,-45.0
1726587551.3280737,d8bfc0117c7d,1,-55.0
1726587551.343336,24a1602ccfab,1,-52.0
1726587551.3602374,24a1602ccfab,1,-54.0
1726587551.3612366,d8bfc0117c7d,1,-53.0
1726587551.3632355,a4cf12fdaea9,1,-53.0
1726587551.3652406,d8bfc0117c7d,1,-55.0
1726587551.3662364,a4cf12fdaea9,1,-53.0
1726587551.3816798,24a1602ccfab,1,-54.0
1726587551.386002,d8bfc0117c7d,1,-55.0
1726587551.392289,a4cf12fdaea9,1,-52.0
1726587551.3949552,d8bfc0117c7d,1,-53.0
1726587551.3966162,24a1602ccfab,1,-56.0
1726587551.398262,d8bfc0117c7d,1,-53.0
1726587551.4119325,d8bfc0117c7d,1,-56.0
1726587551.4129283,24a1602ccfab,1,-56.0
1726587551.4313467,a4cf12fdaea9,1,-52.0
1726587551.706301,d8bfc0117c7d,1,-56.0
1726587551.7436945,d8bfc0117c7d,1,-54.0
1726587551.7622042,24a1602ccfab,1,-54.0
1726587551.7813296,d8bfc0117c7d,1,-54.0
1726587551.7971866,24a1602ccfab,1,-54.0
1726587551.7991736,a4cf12fdaea9,1,-52.0
1726587551.809259,d8bfc0117c7d,1,-54.0
1726587551.8181689,a4cf12fdaea9,1,-51.0
1726587551.826169,24a1602ccfab,1,-54.0
1726587551.8476129,d8bfc0117c7d,1,-55.0
1726587551.8503206,a4cf12fdaea9,1,-52.0
1726587551.85131,d8bfc0117c7d,1,-55.0
1726587551.8593116,24a1602ccfab,1,-54.0
1726587551.8603117,24a1602ccfab,1,-54.0
1726587551.8623116,d8bfc0117c7d,1,-52.0
1726587551.863311,24a1602ccfab,1,-54.0
1726587552.043193,24a1602ccfab,1,-48.0
1726587552.0461953,d8bfc0117c7d,1,-47.0
1726587552.0581925,a4cf12fdaea9,1,-51.0
1726587552.3022044,24a1602ccfab,1,-54.0
1726587552.3122602,d8bfc0117c7d,1,-55.0
1726587552.3142629,a4cf12fdaea9,1,-52.0
1726587552.3172624,24a1602ccfab,1,-53.0
1726587552.318262,d8bfc0117c7d,1,-54.0
1726587552.326546,a4cf12fdaea9,1,-51.0
1726587552.3343358,a4cf12fdaea9,1,-51.0
1726587552.3453388,d8bfc0117c7d,1,-52.0
1726587552.3563428,24a1602ccfab,1,-54.0
1726587552.3573353,d8bfc0117c7d,1,-54.0
1726587552.358339,a4cf12fdaea9,1,-52.0
1726587552.362334,d8bfc0117c7d,1,-55.0
1726587552.3654346,24a1602ccfab,1,-54.0
1726587552.3747246,d8bfc0117c7d,1,-52.0
1726587552.3820426,24a1602ccfab,1,-54.0
1726587552.3990602,a4cf12fdaea9,1,-50.0
1726587552.436996,d8bfc0117c7d,1,-54.0
1726587552.4726048,a4cf12fdaea9,1,-54.0
1726587552.4805837,d8bfc0117c7d,1,-56.0
1726587552.4915977,a4cf12fdaea9,1,-51.0
1726587552.5045178,d8bfc0117c7d,1,-52.0
1726587552.5105789,24a1602ccfab,1,-53.0
1726587552.9104128,d8bfc0117c7d,1,-54.0
1726587552.92006,a4cf12fdaea9,1,-51.0
1726587552.9220586,24a1602ccfab,1,-53.0
1726587552.9270725,a4cf12fdaea9,1,-53.0
1726587552.9290571,d8bfc0117c7d,1,-52.0
1726587552.9676766,d8bfc0117c7d,1,-55.0
1726587552.9821117,a4cf12fdaea9,1,-54.0
1726587552.9974768,a4cf12fdaea9,1,-54.0
1726587552.9994714,d8bfc0117c7d,1,-56.0
1726587553.0014715,24a1602ccfab,1,-54.0
1726587553.0024717,d8bfc0117c7d,1,-54.0
1726587553.0135453,a4cf12fdaea9,1,-53.0
1726587553.0265374,24a1602ccfab,1,-54.0
1726587553.0285475,a4cf12fdaea9,1,-50.0
1726587553.0307996,d8bfc0117c7d,1,-53.0
1726587553.0318136,24a1602ccfab,1,-53.0
1726587553.5280263,d8bfc0117c7d,1,-55.0
1726587553.5310338,a4cf12fdaea9,1,-54.0
1726587553.5370426,24a1602ccfab,1,-54.0
1726587553.568782,24a1602ccfab,1,-53.0
1726587553.5818264,d8bfc0117c7d,1,-55.0
1726587553.5848181,a4cf12fdaea9,1,-52.0
1726587553.6160493,d8bfc0117c7d,1,-53.0
1726587553.6181033,a4cf12fdaea9,1,-53.0
1726587553.6211083,d8bfc0117c7d,1,-53.0
1726587553.638124,d8bfc0117c7d,1,-54.0
1726587553.6451,24a1602ccfab,1,-53.0
1726587553.648104,d8bfc0117c7d,1,-54.0
1726587553.650101,a4cf12fdaea9,1,-44.0
1726587553.6521037,24a1602ccfab,1,-64.0
1726587553.6581073,d8bfc0117c7d,1,-48.0
1726587553.6691,a4cf12fdaea9,1,-44.0
1726587553.6780994,24a1602ccfab,1,-46.0
1726587553.6860986,a4cf12fdaea9,1,-50.0
1726587553.693245,d8bfc0117c7d,1,-55.0
1726587553.7101038,a4cf12fdaea9,1,-50.0
1726587553.7121003,d8bfc0117c7d,1,-56.0
1726587553.714098,24a1602ccfab,1,-66.0
1726587553.7150972,a4cf12fdaea9,1,-50.0
1726587553.7170973,d8bfc0117c7d,1,-56.0
1726587553.718436,24a1602ccfab,1,-54.0
1726587553.7200973,d8bfc0117c7d,1,-56.0
1726587553.7314186,24a1602ccfab,1,-54.0
1726587553.733938,d8bfc0117c7d,1,-54.0
1726587553.7349405,24a1602ccfab,1,-54.0
1726587553.7369425,a4cf12fdaea9,1,-54.0
1726587554.1472385,d8bfc0117c7d,1,-55.0
1726587554.155212,a4cf12fdaea9,1,-53.0
1726587554.1569226,24a1602ccfab,1,-53.0
1726587554.2278948,24a1602ccfab,1,-54.0
1726587554.2348971,d8bfc0117c7d,1,-53.0
1726587554.2379026,a4cf12fdaea9,1,-50.0
1726587554.2465363,24a1602ccfab,1,-54.0
1726587554.2561612,d8bfc0117c7d,1,-55.0
1726587554.2591596,a4cf12fdaea9,1,-53.0
1726587554.2611623,24a1602ccfab,1,-54.0
1726587554.26317,a4cf12fdaea9,1,-53.0
1726587554.296159,a4cf12fdaea9,1,-54.0
1726587554.2981591,d8bfc0117c7d,1,-55.0
1726587554.3041985,24a1602ccfab,1,-55.0
1726587554.3111591,a4cf12fdaea9,1,-54.0
1726587554.3131611,a4cf12fdaea9,1,-53.0
1726587554.3141587,d8bfc0117c7d,1,-55.0
1726587554.3237107,24a1602ccfab,1,-55.0
1726587554.3296976,d8bfc0117c7d,1,-55.0
1726587554.339716,24a1602ccfab,1,-49.0
1726587554.3507142,d8bfc0117c7d,1,-50.0
1726587554.3606951,a4cf12fdaea9,1,-52.0
1726587554.3636956,d8bfc0117c7d,1,-56.0
1726587554.3756948,a4cf12fdaea9,1,-54.0
1726587554.3776946,24a1602ccfab,1,-55.0
1726587554.715452,d8bfc0117c7d,1,-57.0
1726587554.7182236,24a1602ccfab,1,-54.0
1726587554.725378,a4cf12fdaea9,1,-54.0
1726587554.7269979,d8bfc0117c7d,1,-55.0
1726587554.7279987,24a1602ccfab,1,-53.0
1726587554.7290003,a4cf12fdaea9,1,-51.0
1726587554.7330155,d8bfc0117c7d,1,-57.0
1726587554.7340038,24a1602ccfab,1,-54.0
1726587554.784434,d8bfc0117c7d,1,-57.0
1726587554.794135,24a1602ccfab,1,-55.0
1726587554.7961335,d8bfc0117c7d,1,-57.0
1726587554.7981207,a4cf12fdaea9,1,-52.0
1726587554.800123,a4cf12fdaea9,1,-51.0
1726587554.8021245,d8bfc0117c7d,1,-56.0
1726587554.8161242,24a1602ccfab,1,-54.0
1726587554.8201303,d8bfc0117c7d,1,-55.0
1726587554.8362827,24a1602ccfab,1,-55.0
1726587554.8502705,d8bfc0117c7d,1,-55.0
1726587554.8632755,24a1602ccfab,1,-54.0
1726587554.8712704,a4cf12fdaea9,1,-54.0
1726587554.8772714,24a1602ccfab,1,-54.0
1726587554.8782678,d8bfc0117c7d,1,-56.0
1726587554.887273,a4cf12fdaea9,1,-53.0
1726587554.8942714,a4cf12fdaea9,1,-56.0
1726587554.8962705,d8bfc0117c7d,1,-57.0
1726587554.9042714,24a1602ccfab,1,-56.0
1726587554.913269,d8bfc0117c7d,1,-55.0
1726587554.9255185,a4cf12fdaea9,1,-52.0
1726587554.930464,d8bfc0117c7d,1,-56.0
1726587554.9364402,24a1602ccfab,1,-54.0
1726587554.93945,24a1602ccfab,1,-53.0
1726587554.9521365,d8bfc0117c7d,1,-56.0
1726587554.9541383,a4cf12fdaea9,1,-51.0
1726587555.0114334,24a1602ccfab,1,-47.0
1726587555.0144072,d8bfc0117c7d,1,-50.0
1726587555.3191833,24a1602ccfab,1,-54.0
1726587555.326196,d8bfc0117c7d,1,-54.0
1726587555.328191,a4cf12fdaea9,1,-53.0
1726587555.3805904,d8bfc0117c7d,1,-55.0
1726587555.3836164,24a1602ccfab,1,-54.0
1726587555.3889346,a4cf12fdaea9,1,-51.0
1726587555.4225516,24a1602ccfab,1,-53.0
1726587555.425537,d8bfc0117c7d,1,-55.0
1726587555.434538,a4cf12fdaea9,1,-52.0
1726587555.4768271,a4cf12fdaea9,1,-54.0
1726587555.4837055,24a1602ccfab,1,-54.0
1726587555.4857078,d8bfc0117c7d,1,-55.0
1726587555.4867036,24a1602ccfab,1,-65.0
1726587555.501601,d8bfc0117c7d,1,-49.0
1726587555.5036004,24a1602ccfab,1,-48.0
1726587555.5175984,d8bfc0117c7d,1,-47.0
1726587555.5246909,a4cf12fdaea9,1,-54.0
1726587555.532831,d8bfc0117c7d,1,-55.0
1726587555.534843,a4cf12fdaea9,1,-51.0
1726587555.5498521,a4cf12fdaea9,1,-46.0
1726587555.5648422,24a1602ccfab,1,-65.0
1726587555.5672987,a4cf12fdaea9,1,-50.0
1726587555.5802941,d8bfc0117c7d,1,-54.0
1726587555.5952806,a4cf12fdaea9,1,-49.0
1726587555.6012669,d8bfc0117c7d,1,-47.0
1726587555.6032758,a4cf12fdaea9,1,-50.0
1726587555.9013078,d8bfc0117c7d,1,-54.0
1726587555.9105823,24a1602ccfab,1,-53.0
1726587555.9125857,a4cf12fdaea9,1,-52.0
1726587555.9514146,d8bfc0117c7d,1,-52.0
1726587555.960171,a4cf12fdaea9,1,-53.0
1726587555.9621632,24a1602ccfab,1,-53.0
1726587556.0301256,a4cf12fdaea9,1,-51.0
1726587556.0397584,d8bfc0117c7d,1,-54.0
1726587556.0407598,24a1602ccfab,1,-52.0
1726587556.071219,d8bfc0117c7d,1,-53.0
1726587556.0873585,24a1602ccfab,1,-52.0
1726587556.0903592,a4cf12fdaea9,1,-53.0
1726587556.095356,d8bfc0117c7d,1,-54.0
1726587556.1043508,24a1602ccfab,1,-52.0
1726587556.4423237,a4cf12fdaea9,1,-53.0
1726587556.4502935,d8bfc0117c7d,1,-55.0
1726587556.452286,a4cf12fdaea9,1,-52.0
1726587556.4542875,d8bfc0117c7d,1,-56.0
1726587556.4552908,a4cf12fdaea9,1,-52.0
1726587556.4674637,24a1602ccfab,1,-56.0
1726587556.4701638,d8bfc0117c7d,1,-56.0
1726587556.471164,24a1602ccfab,1,-56.0
1726587556.4831684,a4cf12fdaea9,1,-51.0
1726587556.5200267,a4cf12fdaea9,1,-52.0
1726587556.5278237,d8bfc0117c7d,1,-54.0
1726587556.5288215,a4cf12fdaea9,1,-52.0
1726587556.5328233,24a1602ccfab,1,-54.0
1726587556.577378,d8bfc0117c7d,1,-53.0
1726587556.5863128,a4cf12fdaea9,1,-53.0
1726587556.5883067,d8bfc0117c7d,1,-52.0
1726587556.5933115,a4cf12fdaea9,1,-51.0
1726587556.606313,d8bfc0117c7d,1,-47.0
1726587556.6093085,d8bfc0117c7d,1,-48.0
1726587556.611325,a4cf12fdaea9,1,-52.0
1726587556.612746,24a1602ccfab,1,-46.0
1726587556.616248,a4cf12fdaea9,1,-50.0
1726587556.6192496,24a1602ccfab,1,-46.0
1726587556.6212425,a4cf12fdaea9,1,-50.0
1726587556.6242516,a4cf12fdaea9,1,-54.0
1726587556.6372457,d8bfc0117c7d,1,-55.0
1726587556.642242,24a1602ccfab,1,-53.0
1726587556.644772,d8bfc0117c7d,1,-53.0
1726587556.6457717,a4cf12fdaea9,1,-50.0
1726587556.647788,d8bfc0117c7d,1,-53.0
1726587556.6487784,a4cf12fdaea9,1,-51.0
1726587556.6508257,24a1602ccfab,1,-52.0
1726587556.6518235,a4cf12fdaea9,1,-52.0
1726587556.6528256,d8bfc0117c7d,1,-54.0
1726587556.6538255,24a1602ccfab,1,-53.0
1726587556.6558287,d8bfc0117c7d,1,-56.0
1726587556.668885,a4cf12fdaea9,1,-51.0
1726587556.672888,24a1602ccfab,1,-53.0
1726587556.6805644,d8bfc0117c7d,1,-57.0
1726587556.6825638,a4cf12fdaea9,1,-54.0
1726587556.6835613,24a1602ccfab,1,-55.0
1726587556.6855652,d8bfc0117c7d,1,-53.0
1726587556.687563,d8bfc0117c7d,1,-52.0
1726587556.6895661,24a1602ccfab,1,-45.0
1726587556.7000017,d8bfc0117c7d,1,-54.0
1726587556.7009914,a4cf12fdaea9,1,-48.0
1726587556.7029917,24a1602ccfab,1,-63.0
1726587556.7049928,a4cf12fdaea9,1,-54.0
1726587556.7179928,a4cf12fdaea9,1,-50.0
1726587556.7199903,d8bfc0117c7d,1,-57.0
1726587556.7219973,24a1602ccfab,1,-54.0
1726587556.7357445,a4cf12fdaea9,1,-53.0
1726587557.1005702,a4cf12fdaea9,1,-52.0
1726587557.1035686,d8bfc0117c7d,1,-56.0
1726587557.1553652,d8bfc0117c7d,1,-57.0
1726587557.1593301,a4cf12fdaea9,1,-56.0
1726587557.1653302,d8bfc0117c7d,1,-57.0
1726587557.1673288,24a1602ccfab,1,-50.0
1726587557.169344,d8bfc0117c7d,1,-57.0
1726587557.1703262,a4cf12fdaea9,1,-55.0
1726587557.1723304,24a1602ccfab,1,-50.0
1726587557.1880355,d8bfc0117c7d,1,-59.0
1726587557.1979985,24a1602ccfab,1,-50.0
1726587557.2049756,d8bfc0117c7d,1,-56.0
1726587557.2110965,a4cf12fdaea9,1,-54.0
1726587557.2219763,24a1602ccfab,1,-51.0
1726587557.2469718,d8bfc0117c7d,1,-54.0
1726587557.2509747,24a1602ccfab,1,-52.0
1726587557.2620666,a4cf12fdaea9,1,-53.0
1726587557.2643087,d8bfc0117c7d,1,-54.0
1726587557.2663088,a4cf12fdaea9,1,-53.0
1726587557.2673094,24a1602ccfab,1,-53.0
1726587557.7065966,d8bfc0117c7d,1,-53.0
1726587557.7105875,24a1602ccfab,1,-49.0
1726587557.7167125,a4cf12fdaea9,1,-53.0
1726587557.747754,d8bfc0117c7d,1,-51.0
1726587557.749722,a4cf12fdaea9,1,-51.0
1726587557.7517521,24a1602ccfab,1,-48.0
1726587557.8213139,d8bfc0117c7d,1,-53.0
1726587557.8253162,a4cf12fdaea9,1,-53.0
1726587557.8313158,d8bfc0117c7d,1,-46.0
1726587557.8343158,a4cf12fdaea9,1,-49.0
1726587557.847095,d8bfc0117c7d,1,-46.0
1726587557.8491068,a4cf12fdaea9,1,-49.0
1726587557.8621159,24a1602ccfab,1,-47.0
1726587557.8751936,d8bfc0117c7d,1,-57.0
1726587557.8891075,24a1602ccfab,1,-47.0
1726587557.895191,d8bfc0117c7d,1,-45.0
1726587557.904243,24a1602ccfab,1,-42.0
1726587557.9052427,24a1602ccfab,1,-61.0
1726587557.909331,a4cf12fdaea9,1,-50.0
1726587557.9222498,d8bfc0117c7d,1,-57.0
1726587557.9312458,24a1602ccfab,1,-50.0
1726587557.938883,24a1602ccfab,1,-43.0
1726587557.9439209,24a1602ccfab,1,-62.0
1726587557.956128,a4cf12fdaea9,1,-52.0
1726587557.9621313,d8bfc0117c7d,1,-53.0
1726587557.9711301,24a1602ccfab,1,-48.0
1726587557.9741285,d8bfc0117c7d,1,-52.0
1726587557.9861343,24a1602ccfab,1,-47.0
1726587557.9871266,a4cf12fdaea9,1,-53.0
1726587557.98813,d8bfc0117c7d,1,-54.0
1726587558.0031319,a4cf12fdaea9,1,-52.0
1726587558.007138,d8bfc0117c7d,1,-54.0
1726587558.0151265,d8bfc0117c7d,1,-47.0
1726587558.0161262,a4cf12fdaea9,1,-49.0
1726587558.0172505,24a1602ccfab,1,-42.0
1726587558.0192611,a4cf12fdaea9,1,-48.0
1726587558.020262,d8bfc0117c7d,1,-46.0
1726587558.0304317,24a1602ccfab,1,-43.0
1726587558.032037,d8bfc0117c7d,1,-46.0
1726587558.0335488,d8bfc0117c7d,1,-45.0
1726587558.0345492,24a1602ccfab,1,-39.0
1726587558.0365493,a4cf12fdaea9,1,-49.0
1726587558.05055,24a1602ccfab,1,-39.0
1726587558.055551,a4cf12fdaea9,1,-49.0
1726587558.3275597,a4cf12fdaea9,1,-51.0
1726587558.3357737,d8bfc0117c7d,1,-54.0
1726587558.3387454,24a1602ccfab,1,-48.0
1726587558.3427927,a4cf12fdaea9,1,-51.0
1726587558.3484728,d8bfc0117c7d,1,-55.0
1726587558.3614588,a4cf12fdaea9,1,-54.0
1726587558.3644571,d8bfc0117c7d,1,-55.0
1726587558.366464,24a1602ccfab,1,-49.0
1726587558.3744562,d8bfc0117c7d,1,-51.0
1726587558.3815024,d8bfc0117c7d,1,-49.0
1726587558.3900287,a4cf12fdaea9,1,-50.0
1726587558.3979464,24a1602ccfab,1,-47.0
1726587558.416942,a4cf12fdaea9,1,-50.0
1726587558.4239488,a4cf12fdaea9,1,-50.0
1726587558.4299426,a4cf12fdaea9,1,-53.0
1726587558.4382522,d8bfc0117c7d,1,-54.0
1726587558.439254,24a1602ccfab,1,-49.0
1726587573.035099,d8bfc0117c7d,2,-55.0
1726587573.0441732,a4cf12fdaea9,2,-56.0
1726587573.0474257,24a1602ccfab,2,-66.0
1726587573.3266401,d8bfc0117c7d,2,-60.0
1726587573.3276355,24a1602ccfab,2,-65.0
1726587573.37511,d8bfc0117c7d,2,-60.0
1726587573.3849514,a4cf12fdaea9,2,-62.0
1726587573.3879495,24a1602ccfab,2,-64.0
1726587573.4074893,d8bfc0117c7d,2,-59.0
1726587573.4090884,a4cf12fdaea9,2,-63.0
1726587573.411099,24a1602ccfab,2,-64.0
1726587573.4131126,a4cf12fdaea9,2,-63.0
1726587573.4140992,d8bfc0117c7d,2,-59.0
1726587573.4480038,d8bfc0117c7d,2,-60.0
1726587573.4593573,24a1602ccfab,2,-67.0
1726587573.461348,d8bfc0117c7d,2,-60.0
1726587573.4623468,d8bfc0117c7d,2,-60.0
1726587573.4643552,d8bfc0117c7d,2,-55.0
1726587573.4655747,a4cf12fdaea9,2,-57.0
1726587573.4665728,24a1602ccfab,2,-67.0
1726587573.4812086,d8bfc0117c7d,2,-60.0
1726587573.484201,24a1602ccfab,2,-65.0
1726587573.4932063,a4cf12fdaea9,2,-64.0
1726587573.4952066,d8bfc0117c7d,2,-60.0
1726587573.4962006,a4cf12fdaea9,2,-65.0
1726587573.498204,d8bfc0117c7d,2,-61.0
1726587573.5109246,24a1602ccfab,2,-67.0
1726587573.5129192,a4cf12fdaea9,2,-65.0
1726587573.5139291,a4cf12fdaea9,2,-65.0
1726587573.5286505,d8bfc0117c7d,2,-61.0
1726587573.5426266,24a1602ccfab,2,-67.0
1726587573.9193892,d8bfc0117c7d,2,-61.0
1726587573.9275155,a4cf12fdaea9,2,-63.0
1726587573.9971337,d8bfc0117c7d,2,-60.0
1726587574.0001209,a4cf12fdaea9,2,-63.0
1726587574.0076137,24a1602ccfab,2,-64.0
1726587574.0653343,d8bfc0117c7d,2,-60.0
1726587574.075338,a4cf12fdaea9,2,-63.0
1726587574.0773418,24a1602ccfab,2,-64.0
1726587574.0793338,d8bfc0117c7d,2,-59.0
1726587574.080336,24a1602ccfab,2,-63.0
1726587574.0823443,a4cf12fdaea9,2,-64.0
1726587574.0833364,d8bfc0117c7d,2,-60.0
1726587574.0853345,a4cf12fdaea9,2,-64.0
1726587574.0863428,a4cf12fdaea9,2,-63.0
1726587574.0931249,d8bfc0117c7d,2,-59.0
1726587574.1035628,24a1602ccfab,2,-64.0
1726587574.1095598,a4cf12fdaea9,2,-62.0
1726587574.118564,d8bfc0117c7d,2,-59.0
1726587574.1226094,a4cf12fdaea9,2,-62.0
1726587574.1347227,d8bfc0117c7d,2,-59.0
1726587574.1377153,24a1602ccfab,2,-64.0
1726587574.1528304,d8bfc0117c7d,2,-58.0
1726587574.1608384,d8bfc0117c7d,2,-59.0
1726587574.1678305,d8bfc0117c7d,2,-55.0
1726587574.1698325,d8bfc0117c7d,2,-56.0
1726587574.1867206,24a1602ccfab,2,-63.0
1726587574.1927133,24a1602ccfab,2,-64.0
1726587574.1947088,a4cf12fdaea9,2,-63.0
1726587574.1967072,24a1602ccfab,2,-58.0
1726587574.1987085,d8bfc0117c7d,2,-54.0
1726587574.1997044,d8bfc0117c7d,2,-53.0
1726587574.2067075,24a1602ccfab,2,-57.0
1726587574.2147367,a4cf12fdaea9,2,-63.0
1726587574.2187994,24a1602ccfab,2,-56.0
1726587574.231753,a4cf12fdaea9,2,-57.0
1726587574.245242,24a1602ccfab,2,-58.0
1726587574.2616723,a4cf12fdaea9,2,-56.0
1726587574.2779672,a4cf12fdaea9,2,-59.0
1726587574.2899694,a4cf12fdaea9,2,-57.0
1726587574.5061905,d8bfc0117c7d,2,-63.0
1726587574.5160358,24a1602ccfab,2,-65.0
1726587574.5180387,a4cf12fdaea9,2,-62.0
1726587574.5202825,d8bfc0117c7d,2,-62.0
1726587574.5296662,a4cf12fdaea9,2,-63.0
1726587574.540683,24a1602ccfab,2,-66.0
1726587574.561669,d8bfc0117c7d,2,-62.0
1726587574.563666,d8bfc0117c7d,2,-56.0
1726587574.5646684,a4cf12fdaea9,2,-63.0
1726587574.5666702,24a1602ccfab,2,-65.0
1726587574.5686653,a4cf12fdaea9,2,-57.0
1726587574.5696685,24a1602ccfab,2,-59.0
1726587574.5780904,d8bfc0117c7d,2,-63.0
1726587574.5854313,24a1602ccfab,2,-64.0
1726587574.5884933,a4cf12fdaea9,2,-62.0
1726587574.6134229,d8bfc0117c7d,2,-62.0
1726587574.6214294,a4cf12fdaea9,2,-62.0
1726587574.6356046,24a1602ccfab,2,-64.0
1726587574.6506004,a4cf12fdaea9,2,-62.0
1726587574.6689649,a4cf12fdaea9,2,-63.0
1726587574.6873262,d8bfc0117c7d,2,-62.0
1726587574.6973186,a4cf12fdaea9,2,-63.0
1726587574.7043164,24a1602ccfab,2,-64.0
1726587574.7174075,d8bfc0117c7d,2,-62.0
1726587574.7314126,d8bfc0117c7d,2,-63.0
1726587574.7504146,24a1602ccfab,2,-65.0
1726587574.7720802,d8bfc0117c7d,2,-63.0
1726587574.7820923,a4cf12fdaea9,2,-62.0
1726587574.7941215,d8bfc0117c7d,2,-62.0
1726587574.805829,a4cf12fdaea9,2,-62.0
1726587574.8197653,d8bfc0117c7d,2,-62.0
1726587574.8218188,24a1602ccfab,2,-65.0
1726587574.8346484,d8bfc0117c7d,2,-62.0
1726587574.8366446,24a1602ccfab,2,-65.0
1726587574.8436477,a4cf12fdaea9,2,-61.0
1726587575.139356,24a1602ccfab,2,-65.0
1726587575.1493115,a4cf12fdaea9,2,-63.0
1726587575.1671412,a4cf12fdaea9,2,-55.0
1726587575.1707747,d8bfc0117c7d,2,-62.0
1726587575.1748235,24a1602ccfab,2,-60.0
1726587575.1787746,a4cf12fdaea9,2,-55.0
1726587575.1797678,d8bfc0117c7d,2,-56.0
1726587575.1807673,d8bfc0117c7d,2,-56.0
1726587575.1817653,a4cf12fdaea9,2,-56.0
1726587575.1897755,d8bfc0117c7d,2,-63.0
1726587575.1917655,a4cf12fdaea9,2,-63.0
1726587575.192769,24a1602ccfab,2,-65.0
