timestamp,monitor_mac,distance,rssi
1726587960.4611218,d8bfc0117c7d,1.0,-58.0
1726587960.4631188,24a1602ccfab,1.0,-50.0
1726587960.4651186,d8bfc0117c7d,1.0,-58.0
1726587960.4661202,24a1602ccfab,1.0,-51.0
1726587960.4681253,d8bfc0117c7d,1.0,-56.0
1726587960.4691174,24a1602ccfab,1.0,-44.0
1726587960.4721243,d8bfc0117c7d,1.0,-56.0
1726587960.4941285,a4cf12fdaea9,1.0,-52.0
1726587960.4961374,d8bfc0117c7d,1.0,-53.0
1726587960.4981349,a4cf12fdaea9,1.0,-52.0
1726587960.500132,d8bfc0117c7d,1.0,-57.0
1726587960.5011299,24a1602ccfab,1.0,-50.0
1726587960.5061698,a4cf12fdaea9,1.0,-51.0
1726587960.5165343,d8bfc0117c7d,1.0,-58.0
1726587960.5205448,24a1602ccfab,1.0,-51.0
1726587960.5315387,d8bfc0117c7d,1.0,-58.0
1726587960.533574,a4cf12fdaea9,1.0,-52.0
1726587960.5495381,d8bfc0117c7d,1.0,-59.0
1726587960.562566,a4cf12fdaea9,1.0,-52.0
1726587960.5705404,24a1602ccfab,1.0,-54.0
1726587960.9108324,a4cf12fdaea9,1.0,-53.0
1726587960.9196503,24a1602ccfab,1.0,-52.0
1726587960.9216492,d8bfc0117c7d,1.0,-59.0
1726587960.9296463,a4cf12fdaea9,1.0,-53.0
1726587960.9377382,24a1602ccfab,1.0,-52.0
1726587960.978343,24a1602ccfab,1.0,-54.0
1726587960.9862244,d8bfc0117c7d,1.0,-59.0
1726587960.9902523,24a1602ccfab,1.0,-54.0
1726587960.9969625,a4cf12fdaea9,1.0,-55.0
1726587961.0159,a4cf12fdaea9,1.0,-51.0
1726587961.0182574,d8bfc0117c7d,1.0,-55.0
1726587961.0347362,24a1602ccfab,1.0,-52.0
1726587961.0372574,d8bfc0117c7d,1.0,-53.0
1726587961.0392559,24a1602ccfab,1.0,-45.0
1726587961.047652,a4cf12fdaea9,1.0,-52.0
1726587961.049649,24a1602ccfab,1.0,-54.0
1726587961.0626538,d8bfc0117c7d,1.0,-56.0
1726587961.0646482,a4cf12fdaea9,1.0,-54.0
1726587961.0680335,d8bfc0117c7d,1.0,-57.0
1726587961.116984,d8bfc0117c7d,1.0,-58.0
1726587961.1199837,24a1602ccfab,1.0,-52.0
1726587961.1260557,a4cf12fdaea9,1.0,-54.0
1726587961.1289797,a4cf12fdaea9,1.0,-51.0
1726587961.1539998,d8bfc0117c7d,1.0,-58.0
1726587961.1559942,24a1602ccfab,1.0,-52.0
1726587961.1590557,24a1602ccfab,1.0,-54.0
1726587961.1719966,d8bfc0117c7d,1.0,-58.0
1726587961.1810102,a4cf12fdaea9,1.0,-51.0
1726587961.1960409,d8bfc0117c7d,1.0,-58.0
1726587961.2035103,a4cf12fdaea9,1.0,-51.0
1726587961.2055206,24a1602ccfab,1.0,-47.0
1726587961.2115605,d8bfc0117c7d,1.0,-54.0
1726587961.2195685,24a1602ccfab,1.0,-63.0
1726587961.2214928,d8bfc0117c7d,1.0,-54.0
1726587961.231543,a4cf12fdaea9,1.0,-53.0
1726587961.2374985,a4cf12fdaea9,1.0,-49.0
1726587961.239492,d8bfc0117c7d,1.0,-57.0
1726587961.247498,a4cf12fdaea9,1.0,-54.0
1726587961.249493,24a1602ccfab,1.0,-46.0
1726587961.2514918,a4cf12fdaea9,1.0,-54.0
1726587961.2534938,d8bfc0117c7d,1.0,-54.0
1726587961.2660701,24a1602ccfab,1.0,-47.0
1726587961.2695045,d8bfc0117c7d,1.0,-59.0
1726587961.28547,a4cf12fdaea9,1.0,-54.0
1726587961.297563,24a1602ccfab,1.0,-52.0
1726587961.30143,a4cf12fdaea9,1.0,-54.0
1726587961.499169,d8bfc0117c7d,1.0,-59.0
1726587961.5061388,24a1602ccfab,1.0,-54.0
1726587961.5094812,a4cf12fdaea9,1.0,-54.0
1726587961.5309818,d8bfc0117c7d,1.0,-58.0
1726587961.5351229,24a1602ccfab,1.0,-53.0
1726587961.577156,a4cf12fdaea9,1.0,-51.0
1726587961.5881262,24a1602ccfab,1.0,-52.0
1726587961.5901194,d8bfc0117c7d,1.0,-55.0
1726587961.5971186,24a1602ccfab,1.0,-46.0
1726587961.5991163,a4cf12fdaea9,1.0,-54.0
1726587961.6021156,a4cf12fdaea9,1.0,-53.0
1726587961.6251283,d8bfc0117c7d,1.0,-57.0
1726587961.633121,24a1602ccfab,1.0,-52.0
1726587961.6820476,a4cf12fdaea9,1.0,-54.0
1726587961.691078,d8bfc0117c7d,1.0,-58.0
1726587961.6940362,24a1602ccfab,1.0,-53.0
1726587961.6960375,d8bfc0117c7d,1.0,-58.0
1726587961.7050338,24a1602ccfab,1.0,-52.0
1726587961.7080853,d8bfc0117c7d,1.0,-58.0
1726587961.7181664,a4cf12fdaea9,1.0,-51.0
1726587962.1160426,d8bfc0117c7d,1.0,-59.0
1726587962.1246195,a4cf12fdaea9,1.0,-54.0
1726587962.1266174,24a1602ccfab,1.0,-53.0
1726587962.1663258,d8bfc0117c7d,1.0,-59.0
1726587962.1762176,24a1602ccfab,1.0,-53.0
1726587962.1966267,d8bfc0117c7d,1.0,-57.0
1726587962.204619,24a1602ccfab,1.0,-52.0
1726587962.2066216,a4cf12fdaea9,1.0,-54.0
1726587962.2496753,a4cf12fdaea9,1.0,-54.0
1726587962.258723,d8bfc0117c7d,1.0,-56.0
1726587962.2607226,24a1602ccfab,1.0,-53.0
1726587962.269923,d8bfc0117c7d,1.0,-59.0
1726587962.2847388,24a1602ccfab,1.0,-54.0
1726587962.2997448,d8bfc0117c7d,1.0,-59.0
1726587962.301724,a4cf12fdaea9,1.0,-51.0
1726587962.3055394,24a1602ccfab,1.0,-54.0
1726587962.3075562,d8bfc0117c7d,1.0,-59.0
1726587962.314543,a4cf12fdaea9,1.0,-54.0
1726587962.3165393,d8bfc0117c7d,1.0,-55.0
1726587962.3255582,24a1602ccfab,1.0,-53.0
1726587962.3295398,a4cf12fdaea9,1.0,-51.0
1726587962.3305418,a4cf12fdaea9,1.0,-54.0
1726587962.3325412,24a1602ccfab,1.0,-53.0
1726587962.3413897,d8bfc0117c7d,1.0,-58.0
1726587962.350397,a4cf12fdaea9,1.0,-54.0
1726587962.7186015,a4cf12fdaea9,1.0,-52.0
1726587962.7265644,24a1602ccfab,1.0,-54.0
1726587962.7285626,d8bfc0117c7d,1.0,-59.0
1726587962.7833803,24a1602ccfab,1.0,-53.0
1726587962.7922575,d8bfc0117c7d,1.0,-59.0
1726587962.7942574,d8bfc0117c7d,1.0,-60.0
1726587962.795258,24a1602ccfab,1.0,-53.0
1726587962.7962582,d8bfc0117c7d,1.0,-60.0
1726587962.7982574,a4cf12fdaea9,1.0,-56.0
1726587962.8212726,24a1602ccfab,1.0,-53.0
1726587962.825344,a4cf12fdaea9,1.0,-51.0
1726587962.8353784,d8bfc0117c7d,1.0,-58.0
1726587962.8487058,24a1602ccfab,1.0,-54.0
1726587962.850714,d8bfc0117c7d,1.0,-57.0
1726587962.860712,a4cf12fdaea9,1.0,-54.0
1726587962.8677046,24a1602ccfab,1.0,-52.0
1726587962.8798547,d8bfc0117c7d,1.0,-58.0
1726587962.8874834,a4cf12fdaea9,1.0,-54.0
1726587962.8994818,d8bfc0117c7d,1.0,-58.0
1726587962.9085078,24a1602ccfab,1.0,-52.0
1726587962.9157937,d8bfc0117c7d,1.0,-58.0
1726587962.925793,a4cf12fdaea9,1.0,-54.0
1726587962.9387856,24a1602ccfab,1.0,-48.0
1726587962.94079,d8bfc0117c7d,1.0,-55.0
1726587962.9538245,d8bfc0117c7d,1.0,-54.0
1726587962.9557436,24a1602ccfab,1.0,-48.0
1726587962.9587877,d8bfc0117c7d,1.0,-54.0
1726587962.9725847,a4cf12fdaea9,1.0,-47.0
1726587963.3142664,a4cf12fdaea9,1.0,-54.0
1726587963.3172748,d8bfc0117c7d,1.0,-58.0
1726587963.3233242,d8bfc0117c7d,1.0,-54.0
1726587963.3293533,a4cf12fdaea9,1.0,-53.0
1726587963.334858,24a1602ccfab,1.0,-67.0
1726587963.335858,d8bfc0117c7d,1.0,-54.0
1726587963.3378587,24a1602ccfab,1.0,-67.0
1726587963.3388562,24a1602ccfab,1.0,-43.0
1726587963.350862,24a1602ccfab,1.0,-67.0
1726587963.3548548,a4cf12fdaea9,1.0,-55.0
1726587963.3578699,d8bfc0117c7d,1.0,-59.0
1726587963.3697698,24a1602ccfab,1.0,-55.0
1726587963.3983731,d8bfc0117c7d,1.0,-58.0
1726587963.4010766,a4cf12fdaea9,1.0,-51.0
1726587963.404278,d8bfc0117c7d,1.0,-56.0
1726587963.4144018,24a1602ccfab,1.0,-54.0
1726587963.4164033,24a1602ccfab,1.0,-52.0
1726587963.419486,a4cf12fdaea9,1.0,-52.0
1726587963.432401,d8bfc0117c7d,1.0,-56.0
1726587963.4516861,24a1602ccfab,1.0,-53.0
1726587963.457941,d8bfc0117c7d,1.0,-58.0
1726587963.4649444,d8bfc0117c7d,1.0,-58.0
1726587963.4769483,d8bfc0117c7d,1.0,-58.0
1726587963.4789417,24a1602ccfab,1.0,-52.0
1726587963.481055,24a1602ccfab,1.0,-48.0
1726587963.4892716,d8bfc0117c7d,1.0,-58.0
1726587963.491272,d8bfc0117c7d,1.0,-55.0
1726587963.4982786,a4cf12fdaea9,1.0,-51.0
1726587963.5078688,a4cf12fdaea9,1.0,-54.0
1726587963.513899,d8bfc0117c7d,1.0,-59.0
1726587963.521866,24a1602ccfab,1.0,-53.0
1726587963.524871,d8bfc0117c7d,1.0,-59.0
1726587963.5328727,a4cf12fdaea9,1.0,-52.0
1726587963.539873,d8bfc0117c7d,1.0,-59.0
1726587963.5418682,24a1602ccfab,1.0,-53.0
1726587963.5498705,d8bfc0117c7d,1.0,-59.0
1726587963.5568693,a4cf12fdaea9,1.0,-55.0
1726587963.5599298,d8bfc0117c7d,1.0,-60.0
1726587963.571868,24a1602ccfab,1.0,-55.0
1726587963.9475474,d8bfc0117c7d,1.0,-54.0
1726587963.9549959,24a1602ccfab,1.0,-45.0
1726587963.9563797,24a1602ccfab,1.0,-65.0
1726587963.9623842,d8bfc0117c7d,1.0,-53.0
1726587963.9723778,a4cf12fdaea9,1.0,-53.0
1726587963.9754043,a4cf12fdaea9,1.0,-51.0
1726587963.9870396,d8bfc0117c7d,1.0,-54.0
1726587963.988039,24a1602ccfab,1.0,-65.0
1726587963.9900386,d8bfc0117c7d,1.0,-53.0
1726587963.9910426,24a1602ccfab,1.0,-66.0
1726587964.0002363,d8bfc0117c7d,1.0,-56.0
1726587964.0067985,24a1602ccfab,1.0,-65.0
1726587964.0087843,a4cf12fdaea9,1.0,-49.0
1726587964.0167935,d8bfc0117c7d,1.0,-59.0
1726587964.022799,a4cf12fdaea9,1.0,-52.0
1726587964.0237877,24a1602ccfab,1.0,-53.0
1726587964.0308137,24a1602ccfab,1.0,-53.0
1726587964.037799,a4cf12fdaea9,1.0,-53.0
1726587964.039791,d8bfc0117c7d,1.0,-58.0
1726587964.0428326,24a1602ccfab,1.0,-68.0
1726587964.0554595,d8bfc0117c7d,1.0,-56.0
1726587964.0574594,a4cf12fdaea9,1.0,-50.0
1726587964.0701065,24a1602ccfab,1.0,-53.0
1726587964.072107,d8bfc0117c7d,1.0,-56.0
1726587964.07511,24a1602ccfab,1.0,-53.0
1726587964.0871072,d8bfc0117c7d,1.0,-57.0
1726587964.0891078,d8bfc0117c7d,1.0,-54.0
1726587964.1028,24a1602ccfab,1.0,-67.0
1726587964.1129088,a4cf12fdaea9,1.0,-52.0
1726587964.118812,24a1602ccfab,1.0,-52.0
1726587964.1238174,a4cf12fdaea9,1.0,-54.0
1726587964.1338046,24a1602ccfab,1.0,-52.0
1726587964.1363611,a4cf12fdaea9,1.0,-48.0
1726587964.1504078,d8bfc0117c7d,1.0,-59.0
1726587964.159372,d8bfc0117c7d,1.0,-56.0
1726587964.1663756,a4cf12fdaea9,1.0,-48.0
1726587964.175371,24a1602ccfab,1.0,-63.0
1726587964.1833758,d8bfc0117c7d,1.0,-54.0
1726587964.190239,a4cf12fdaea9,1.0,-48.0
1726587964.1932313,24a1602ccfab,1.0,-45.0
1726587964.2071989,d8bfc0117c7d,1.0,-53.0
1726587964.2092016,d8bfc0117c7d,1.0,-55.0
1726587964.220205,24a1602ccfab,1.0,-45.0
1726587964.2241974,a4cf12fdaea9,1.0,-54.0
1726587964.2332468,24a1602ccfab,1.0,-46.0
1726587964.2432127,a4cf12fdaea9,1.0,-54.0
1726587964.2564783,24a1602ccfab,1.0,-52.0
1726587964.257469,d8bfc0117c7d,1.0,-59.0
1726587964.2654781,a4cf12fdaea9,1.0,-54.0
1726587964.5249162,d8bfc0117c7d,1.0,-57.0
1726587964.5359259,a4cf12fdaea9,1.0,-55.0
1726587964.5369294,24a1602ccfab,1.0,-54.0
1726587964.5634406,a4cf12fdaea9,1.0,-54.0
1726587964.5724573,d8bfc0117c7d,1.0,-58.0
1726587964.5774436,24a1602ccfab,1.0,-54.0
1726587964.5834277,a4cf12fdaea9,1.0,-52.0
1726587964.5854282,24a1602ccfab,1.0,-55.0
1726587964.5874257,d8bfc0117c7d,1.0,-59.0
1726587964.6124504,24a1602ccfab,1.0,-53.0
1726587964.6234314,d8bfc0117c7d,1.0,-58.0
1726587964.6254323,24a1602ccfab,1.0,-53.0
1726587964.6324263,a4cf12fdaea9,1.0,-54.0
1726587964.6404228,d8bfc0117c7d,1.0,-56.0
1726587964.647428,24a1602ccfab,1.0,-52.0
1726587964.6494298,a4cf12fdaea9,1.0,-54.0
1726587964.6514335,24a1602ccfab,1.0,-53.0
1726587964.6524248,d8bfc0117c7d,1.0,-59.0
1726587964.6614454,a4cf12fdaea9,1.0,-54.0
1726587964.667426,d8bfc0117c7d,1.0,-56.0
1726587964.6694243,24a1602ccfab,1.0,-54.0
1726587964.6781166,a4cf12fdaea9,1.0,-55.0
1726587964.684103,d8bfc0117c7d,1.0,-58.0
1726587964.6931,24a1602ccfab,1.0,-53.0
1726587964.6971095,a4cf12fdaea9,1.0,-52.0
1726587964.733233,d8bfc0117c7d,1.0,-58.0
1726587964.7362335,a4cf12fdaea9,1.0,-53.0
1726587964.742241,d8bfc0117c7d,1.0,-59.0
1726587964.7502337,24a1602ccfab,1.0,-52.0
1726587964.7569342,d8bfc0117c7d,1.0,-56.0
1726587964.757931,24a1602ccfab,1.0,-61.0
1726587964.7659357,a4cf12fdaea9,1.0,-52.0
1726587964.7739344,a4cf12fdaea9,1.0,-50.0
1726587964.7779617,a4cf12fdaea9,1.0,-48.0
1726587964.9610016,d8bfc0117c7d,1.0,-53.0
1726587964.965006,24a1602ccfab,1.0,-45.0
1726587964.9720027,24a1602ccfab,1.0,-46.0
1726587964.973005,d8bfc0117c7d,1.0,-54.0
1726587964.9749837,a4cf12fdaea9,1.0,-52.0
1726587964.9813855,a4cf12fdaea9,1.0,-53.0
1726587965.1019545,d8bfc0117c7d,1.0,-58.0
1726587965.1089616,a4cf12fdaea9,1.0,-51.0
1726587965.1541808,24a1602ccfab,1.0,-51.0
1726587965.1571507,d8bfc0117c7d,1.0,-56.0
1726587965.1627798,24a1602ccfab,1.0,-51.0
1726587965.1650968,d8bfc0117c7d,1.0,-57.0
1726587965.1660945,24a1602ccfab,1.0,-53.0
1726587965.1670964,d8bfc0117c7d,1.0,-57.0
1726587965.1690993,24a1602ccfab,1.0,-53.0
1726587965.1698928,a4cf12fdaea9,1.0,-51.0
1726587965.1719012,d8bfc0117c7d,1.0,-58.0
1726587965.1839194,a4cf12fdaea9,1.0,-54.0
1726587965.1939034,24a1602ccfab,1.0,-53.0
1726587965.200902,d8bfc0117c7d,1.0,-58.0
1726587965.2099085,24a1602ccfab,1.0,-65.0
1726587965.2169037,d8bfc0117c7d,1.0,-55.0
1726587965.2259161,24a1602ccfab,1.0,-65.0
1726587965.2319221,d8bfc0117c7d,1.0,-53.0
1726587965.2489402,d8bfc0117c7d,1.0,-59.0
1726587965.2549045,24a1602ccfab,1.0,-51.0
1726587965.259904,d8bfc0117c7d,1.0,-59.0
1726587965.265903,a4cf12fdaea9,1.0,-52.0
1726587965.2752295,24a1602ccfab,1.0,-51.0
1726587965.281221,d8bfc0117c7d,1.0,-59.0
1726587965.2912252,24a1602ccfab,1.0,-52.0
1726587965.292224,a4cf12fdaea9,1.0,-53.0
1726587965.299228,d8bfc0117c7d,1.0,-59.0
1726587965.7002609,d8bfc0117c7d,1.0,-60.0
1726587965.7093441,24a1602ccfab,1.0,-52.0
1726587965.713345,a4cf12fdaea9,1.0,-52.0
1726587965.7731776,d8bfc0117c7d,1.0,-59.0
1726587965.782149,24a1602ccfab,1.0,-53.0
1726587965.784154,a4cf12fdaea9,1.0,-54.0
1726587965.7851493,d8bfc0117c7d,1.0,-59.0
1726587965.7871475,24a1602ccfab,1.0,-53.0
1726587965.788148,d8bfc0117c7d,1.0,-59.0
1726587965.789896,a4cf12fdaea9,1.0,-54.0
1726587965.7909963,d8bfc0117c7d,1.0,-59.0
1726587965.7920108,a4cf12fdaea9,1.0,-54.0
1726587965.795032,d8bfc0117c7d,1.0,-56.0
1726587965.80802,24a1602ccfab,1.0,-51.0
1726587965.8110366,d8bfc0117c7d,1.0,-56.0
1726587965.8170087,a4cf12fdaea9,1.0,-54.0
1726587965.8194044,24a1602ccfab,1.0,-45.0
1726587965.8203945,a4cf12fdaea9,1.0,-55.0
1726587965.8427303,d8bfc0117c7d,1.0,-59.0
1726587965.8527095,24a1602ccfab,1.0,-52.0
1726587965.8586955,24a1602ccfab,1.0,-52.0
1726587965.861702,a4cf12fdaea9,1.0,-54.0
1726587965.868692,a4cf12fdaea9,1.0,-55.0
1726587965.8706968,24a1602ccfab,1.0,-52.0
1726587965.8726969,d8bfc0117c7d,1.0,-55.0
1726587965.8817081,24a1602ccfab,1.0,-66.0
1726587965.8856914,d8bfc0117c7d,1.0,-57.0
1726587965.8876905,24a1602ccfab,1.0,-66.0
1726587965.897713,d8bfc0117c7d,1.0,-57.0
1726587965.9076955,24a1602ccfab,1.0,-66.0
1726587965.9137292,d8bfc0117c7d,1.0,-56.0
1726587965.9196935,a4cf12fdaea9,1.0,-55.0
1726587965.9437103,d8bfc0117c7d,1.0,-56.0
1726587965.9477253,d8bfc0117c7d,1.0,-55.0
1726587965.9587169,a4cf12fdaea9,1.0,-49.0
1726587965.9717479,a4cf12fdaea9,1.0,-53.0
1726587965.9817395,24a1602ccfab,1.0,-47.0
1726587965.9940305,a4cf12fdaea9,1.0,-53.0
1726587966.0007095,d8bfc0117c7d,1.0,-57.0
1726587966.0104575,d8bfc0117c7d,1.0,-60.0
1726587966.0174594,24a1602ccfab,1.0,-66.0
1726587966.019459,a4cf12fdaea9,1.0,-49.0
1726587966.0204625,24a1602ccfab,1.0,-66.0
1726587966.0224547,24a1602ccfab,1.0,-46.0
1726587966.023456,24a1602ccfab,1.0,-54.0
1726587966.0254576,a4cf12fdaea9,1.0,-55.0
1726587966.02796,a4cf12fdaea9,1.0,-53.0
1726587966.032467,a4cf12fdaea9,1.0,-55.0
1726587966.045287,d8bfc0117c7d,1.0,-60.0
1726587966.0562165,24a1602ccfab,1.0,-63.0
1726587966.058216,24a1602ccfab,1.0,-54.0
1726587966.060217,a4cf12fdaea9,1.0,-55.0
1726587966.062243,a4cf12fdaea9,1.0,-54.0
1726587966.074019,24a1602ccfab,1.0,-46.0
1726587966.0760114,d8bfc0117c7d,1.0,-54.0
1726587966.3084893,d8bfc0117c7d,1.0,-58.0
1726587966.315272,24a1602ccfab,1.0,-52.0
1726587966.3172715,a4cf12fdaea9,1.0,-54.0
1726587966.388891,d8bfc0117c7d,1.0,-59.0
1726587966.3968918,d8bfc0117c7d,1.0,-58.0
1726587966.3988998,24a1602ccfab,1.0,-53.0
1726587966.401478,d8bfc0117c7d,1.0,-58.0
1726587966.4034789,24a1602ccfab,1.0,-53.0
1726587966.4044793,a4cf12fdaea9,1.0,-54.0
1726587966.4054797,d8bfc0117c7d,1.0,-51.0
1726587966.4104905,24a1602ccfab,1.0,-53.0
1726587966.4224865,d8bfc0117c7d,1.0,-54.0
1726587966.4359856,24a1602ccfab,1.0,-65.0
1726587966.4364815,a4cf12fdaea9,1.0,-54.0
1726587966.438484,a4cf12fdaea9,1.0,-45.0
1726587966.4480352,24a1602ccfab,1.0,-47.0
1726587966.4518776,a4cf12fdaea9,1.0,-53.0
1726587966.4528775,d8bfc0117c7d,1.0,-54.0
1726587966.4600337,a4cf12fdaea9,1.0,-53.0
1726587966.465041,d8bfc0117c7d,1.0,-58.0
1726587966.4770355,24a1602ccfab,1.0,-53.0
1726587966.4921885,d8bfc0117c7d,1.0,-58.0
1726587966.4981346,a4cf12fdaea9,1.0,-52.0
1726587966.509032,d8bfc0117c7d,1.0,-53.0
1726587966.5140576,24a1602ccfab,1.0,-46.0
1726587966.526032,24a1602ccfab,1.0,-46.0
1726587966.5280635,a4cf12fdaea9,1.0,-51.0
1726587966.5420294,24a1602ccfab,1.0,-48.0
1726587966.5440361,a4cf12fdaea9,1.0,-51.0
1726587966.552028,d8bfc0117c7d,1.0,-53.0
