timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y,target_position_x,target_position_y
1734008196.514833,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008196.519787,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008196.525007,08a6f7a1e5c8,20f094118214,-59.0,884,45,1157.935483870968,610.1032258064517
1734008196.5280128,d8bfc0117c7d,20f094118214,-78.0,107,884,1157.935483870968,610.1032258064517
1734008196.5901735,a4cf12fdaea9,342eb61ec446,-87.0,861,580,1157.935483870968,610.1032258064517
1734008196.5934658,d8bfc0117c7d,342eb61ec446,-50.0,107,884,1157.935483870968,610.1032258064517
1734008196.6132178,08a6f7a1e5c8,342eb61ec446,-87.0,884,45,1157.935483870968,610.1032258064517
1734008196.6364665,a4cf12fdaea9,342eb61ec446,-82.0,861,580,1157.935483870968,610.1032258064517
1734008196.6579025,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008196.6607468,f8b3b732fb6c,20f094118214,-52.0,1461,241,1157.935483870968,610.1032258064517
1734008196.6627443,d8bfc0117c7d,20f094118214,-76.0,107,884,1157.935483870968,610.1032258064517
1734008196.6907394,f8b3b734347c,20f094118214,-72.0,1047,884,1157.935483870968,610.1032258064517
1734008196.693747,f8b3b734347c,342eb61ec446,-59.0,1047,884,1157.935483870968,610.1032258064517
1734008196.7067437,f8b3b734347c,342eb61ec446,-59.0,1047,884,1157.935483870968,610.1032258064517
1734008196.7099755,08a6f7a1e5c8,342eb61ec446,-88.0,884,45,1157.935483870968,610.1032258064517
1734008196.7217402,483fda467e7a,20f094118214,-36.0,1461,241,1157.935483870968,610.1032258064517
1734008196.7227433,483fda467e7a,20f094118214,-37.0,1461,241,1157.935483870968,610.1032258064517
1734008196.7247393,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008196.7397387,a4cf12fdaea9,20f094118214,-55.0,861,580,1157.935483870968,610.1032258064517
1734008196.7538989,f8b3b734347c,20f094118214,-72.0,1047,884,1157.935483870968,610.1032258064517
1734008196.7558978,a4cf12fdaea9,20f094118214,-53.0,861,580,1157.935483870968,610.1032258064517
1734008196.757901,483fda467e7a,20f094118214,-37.0,1461,241,1157.935483870968,610.1032258064517
1734008196.7698998,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008196.787897,a4cf12fdaea9,20f094118214,-55.0,861,580,1157.935483870968,610.1032258064517
1734008196.7899027,f8b3b732fb6c,20f094118214,-50.0,1461,241,1157.935483870968,610.1032258064517
1734008196.7919035,483fda467e7a,20f094118214,-36.0,1461,241,1157.935483870968,610.1032258064517
1734008196.8038988,08a6f7a1e5c8,20f094118214,-60.0,884,45,1157.935483870968,610.1032258064517
1734008196.8219025,24a1602ccfab,20f094118214,-87.0,2048,884,1157.935483870968,610.1032258064517
1734008196.8239024,f8b3b732fb6c,20f094118214,-50.0,1461,241,1157.935483870968,610.1032258064517
1734008196.825902,08a6f7a1e5c8,20f094118214,-60.0,884,45,1157.935483870968,610.1032258064517
1734008196.8658962,483fda467e7a,20f094118214,-37.0,1461,241,1157.935483870968,610.1032258064517
1734008196.869895,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008196.8738904,08a6f7a1e5c8,20f094118214,-60.0,884,45,1157.935483870968,610.1032258064517
1734008196.884887,f8b3b732fb6c,20f094118214,-50.0,1461,241,1157.935483870968,610.1032258064517
1734008196.910144,a4cf12fdaea9,20f094118214,-55.0,861,580,1157.935483870968,610.1032258064517
1734008196.9159646,a4cf12fdaea9,342eb61ec446,-82.0,861,580,1157.935483870968,610.1032258064517
1734008196.9335082,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008196.9509685,f8b3b734347c,342eb61ec446,-75.0,1047,884,1157.935483870968,610.1032258064517
1734008196.9745264,a4cf12fdaea9,20f094118214,-52.0,861,580,1157.935483870968,610.1032258064517
1734008196.9764276,08a6f7a1e5c8,20f094118214,-60.0,884,45,1157.935483870968,610.1032258064517
1734008196.9779491,483fda467e7a,20f094118214,-37.0,1461,241,1157.935483870968,610.1032258064517
1734008196.981943,f8b3b734347c,20f094118214,-72.0,1047,884,1157.935483870968,610.1032258064517
1734008196.994944,a0a3b3ff66b4,342eb61ec446,-51.0,107,884,1157.935483870968,610.1032258064517
1734008197.00695,a4cf12fdaea9,20f094118214,-57.0,861,580,1157.935483870968,610.1032258064517
1734008197.0079448,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008197.014391,d8bfc0117c7d,20f094118214,-78.0,107,884,1157.935483870968,610.1032258064517
1734008197.020095,08a6f7a1e5c8,20f094118214,-62.0,884,45,1157.935483870968,610.1032258064517
1734008197.0289488,483fda467e7a,20f094118214,-37.0,1461,241,1157.935483870968,610.1032258064517
1734008197.0359435,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008197.0379512,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008197.0539694,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008197.060969,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008197.0679765,08a6f7a1e5c8,20f094118214,-62.0,884,45,1157.935483870968,610.1032258064517
1734008197.0869696,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008197.088972,08a6f7a1e5c8,20f094118214,-62.0,884,45,1157.935483870968,610.1032258064517
1734008197.0909762,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008197.1039698,f8b3b734347c,20f094118214,-72.0,1047,884,1157.935483870968,610.1032258064517
1734008197.1069715,a4cf12fdaea9,20f094118214,-53.0,861,580,1157.935483870968,610.1032258064517
1734008197.1149876,08a6f7a1e5c8,20f094118214,-61.0,884,45,1157.935483870968,610.1032258064517
1734008197.144974,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008197.1469758,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008197.162838,483fda467e7a,342eb61ec446,-93.0,1461,241,1157.935483870968,610.1032258064517
1734008197.1641214,f8b3b732fb6c,342eb61ec446,-86.0,1461,241,1157.935483870968,610.1032258064517
1734008197.1668377,08a6f7a1e5c8,342eb61ec446,-88.0,884,45,1157.935483870968,610.1032258064517
1734008197.169844,a4cf12fdaea9,342eb61ec446,-84.0,861,580,1157.935483870968,610.1032258064517
1734008197.1918252,08a6f7a1e5c8,20f094118214,-61.0,884,45,1157.935483870968,610.1032258064517
1734008197.1938248,a4cf12fdaea9,20f094118214,-56.0,861,580,1157.935483870968,610.1032258064517
1734008197.2018254,f8b3b732fb6c,20f094118214,-51.0,1461,241,1157.935483870968,610.1032258064517
1734008197.2108274,483fda467e7a,20f094118214,-38.0,1461,241,1157.935483870968,610.1032258064517
1734008197.212825,a4cf12fdaea9,20f094118214,-55.0,861,580,1157.935483870968,610.1032258064517
