timestamp,target_mac,estimation_twcl_rssi_8,estimation_fpl
1734125377.6158545,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6173975,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6184015,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6194074,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.620397,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6535103,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6565254,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.660492,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.6615202,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.699694,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.709389,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.7470691,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.789772,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.790805,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.794768,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8040411,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.841493,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8425367,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8464134,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.847414,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.853414,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8938048,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8978052,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.8988056,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.9028316,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.9319055,342eb61ec446,"(280.1764389824741, 692.4243170226521)","(385.0, 730.0)"
1734125377.9339032,342eb61ec446,"(274.53768722190455, 696.153677324533)","(385.0, 735.0)"
1734125377.9373512,342eb61ec446,"(264.99986382234675, 702.4618074680504)","(385.0, 750.0)"
1734125377.9383602,342eb61ec446,"(264.99986382234675, 702.4618074680504)","(385.0, 750.0)"
1734125377.972397,342eb61ec446,"(264.99986382234675, 702.4618074680504)","(385.0, 750.0)"
1734125377.974407,342eb61ec446,"(264.99986382234675, 702.4618074680504)","(385.0, 750.0)"
1734125378.054471,342eb61ec446,"(264.18229456936115, 699.8018388533438)","(385.0, 745.0)"
1734125378.0574255,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.059455,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.065426,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1039069,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1081378,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1455176,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.148517,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.152561,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.154544,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1565416,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.160814,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.19,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.191012,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1919644,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.1939888,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.195989,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.196959,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2340312,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2364428,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2374427,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.23848,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2394714,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2424686,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2877038,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2887037,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.2897038,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.323863,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.3258634,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.326893,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.3681035,342eb61ec446,"(260.1829897085836, 702.4030361165136)","(385.0, 750.0)"
1734125378.4178658,342eb61ec446,"(239.6443567117416, 704.4748712025603)","(375.0, 750.0)"
1734125378.418862,342eb61ec446,"(239.6443567117416, 704.4748712025603)","(375.0, 750.0)"
1734125378.458293,342eb61ec446,"(239.6443567117416, 704.4748712025603)","(375.0, 750.0)"
