Timestamp,RSSI
70111124,-42
70113392,-43
70114763,-43
70115895,-42
70117522,-42
70118687,-43
70119164,-43
70120800,-42
70121240,-43
70124551,-43
70127302,-42
70133165,-43
70134736,-44
70137734,-43
70138463,-40
70142949,-43
70173214,-43
70178125,-43
70184297,-42
70185617,-43
70187431,-44
70187765,-44
70191297,-43
70192543,-44
70195202,-43
70196273,-43
70243275,-42
70250753,-43
70254231,-43
70257912,-43
70258148,-43
70258269,-43
70260869,-43
70261592,-43
70262658,-43
70312965,-44
70313102,-43
70320148,-43
70322801,-43
70350333,-40
70352808,-43
70356923,-43
70359208,-43
70361886,-44
70364199,-43
70366501,-44
70370151,-43
70372465,-43
70374775,-43
70374871,-43
70380833,-43
70380965,-43
70387932,-43
70412910,-43
70413042,-43
70427287,-44
70428768,-43
70433096,-43
70442408,-43
70442770,-43
70468045,-43
70468181,-43
70479724,-44
70482570,-43
70483309,-43
70485013,-43
70487779,-42
70493251,-43
70504648,-43
70504784,-43
70505875,-43
70533686,-52
70533822,-51
70547959,-43
70550191,-44
70553371,-42
70553466,-43
70554743,-44
70589696,-43
70600990,-44
70603613,-44
70605819,-43
70608392,-43
70610746,-43
70611006,-42
70625364,-44
70628693,-43
70685598,-43
70685988,-42
70688259,-43
70723122,-42
70725601,-41
70730282,-43
70732595,-43
70734634,-43
70734703,-42
70737014,-42
70743127,-43
70745600,-43
70747683,-43
70766072,-42
70766798,-42
70767904,-43
70768274,-43
70770020,-45
70776250,-42
70779767,-42
70782096,-42
70784336,-43
70786329,-44
70789230,-43
70790394,-43
70792666,-44
70797615,-44
70799583,-44
70836287,-42
70838521,-43
70867538,-43
70867928,-43
70889753,-43
70890842,-43
70896369,-42
70909229,-43
70917654,-44
70924906,-43
70937224,-44
70944851,-43
70946912,-41
70965064,-43
70970883,-43
70971836,-43
70978567,-42
70981040,-44
70981136,-43
70985359,-43
70989674,-43
71009313,-43
71010405,-43
71011787,-43
71024150,-43
71026551,-43
71030229,-43
71032598,-45
71034914,-43
71035656,-43
71036772,-43
71037120,-42
71038800,-43
71040598,-43
71042433,-43
71044870,-45
71045112,-43
71045978,-43
71048040,-43
71072840,-43
71075270,-44
71077569,-44
71079847,-43
71082155,-45
71085089,-44
71087064,-44
71087769,-43
71089518,-41
71089904,-43
71092357,-44
71092767,-45
71093287,-43
71105244,-41
71107395,-44
71135836,-42
71137244,-42
71138334,-42
71141873,-44
71141968,-42
71144201,-44
71163476,-47
71165970,-46
71168253,-46
71207625,-42
71214956,-42
71225202,-43
71227701,-43
71228016,-43
71248758,-41
71260188,-43
71262452,-44
71270542,-42
71270983,-43
71285657,-43
71288120,-44
71299463,-41
71301790,-44
71309976,-43
71311460,-43
71314082,-45
71316383,-43
71319770,-45
71322044,-45
71324325,-45
71325404,-45
71325937,-43
71328605,-44
71329157,-44
71331549,-45
71333879,-44
71334346,-44
71335086,-44
71335638,-43
71344573,-43
71345790,-43
71345859,-43
71388249,-42
71389091,-42
71389818,-43
71390224,-43
71405626,-40
71410734,-44
71410803,-43
71413176,-44
71438095,-43
71440607,-43
71442855,-43
71445101,-45
71445899,-44
71448345,-43
71448800,-43
71450324,-44
71450692,-44
71451103,-44
71452930,-44
71453345,-45
71453441,-43
71465103,-43
71466687,-42
71467958,-43
71468061,-43
71488277,-47
71492581,-44
71495177,-44
71496618,-45
71497161,-43
71501096,-44
71501739,-44
71503405,-43
71503918,-44
71507000,-45
71507337,-43
71511021,-43
71512481,-40
71513583,-44
71513678,-43
71514001,-45
71552360,-43
71554936,-44
71555005,-43
71557383,-44
71586151,-43
71586286,-42
71586670,-43
71589952,-43
71613925,-43
71616489,-44
71618752,-44
71621044,-45
71623288,-45
71625792,-43
71626506,-43
71627247,-44
71628259,-45
71631040,-44
71633144,-43
71648605,-42
71650953,-44
71651047,-43
71651798,-44
71672023,-42
71674515,-44
71678077,-45
71682128,-44
71682631,-44
71683057,-44
71688368,-44
71690459,-43
71690947,-45
71693152,-43
71705102,-43
71707026,-44
71707860,-42
71731059,-42
71734314,-45
71736107,-45
71736703,-45
71738854,-44
71739322,-43
71742509,-43
71742984,-44
71745585,-43
71745970,-43
71748208,-43
71750582,-43
71752045,-44
71752491,-42
71769557,-43
71771630,-45
71789152,-43
71791612,-44
71793521,-44
71806551,-45
71809443,-47
71811214,-47
71813205,-60
71825102,-43
71827311,-44
71827404,-43
71828157,-42
71846226,-43
71848730,-44
71849607,-44
71850916,-43
71851357,-44
71853192,-44
71854404,-44
71857128,-42
71857965,-44
71861365,-44
71861740,-44
71865200,-44
71865599,-45
71868222,-43
71868959,-43
71871032,-44
71872982,-42
71891554,-43
71894203,-43
71912404,-42
71915068,-43
71917955,-44
71922436,-45
71925084,-43
71925561,-43
71927408,-44
71931430,-43
71931882,-45
71933029,-45
71933134,-43
71933558,-43
71945100,-42
71946738,-44
71946833,-44
71947451,-44
71969254,-42
71971891,-43
71973265,-44
71973795,-43
71974899,-43
71978505,-44
71978931,-45
71979232,-43
71980736,-44
71981584,-43
71984039,-44
71984595,-44
71987511,-44
71989196,-44
71989652,-44
71993955,-42
72038565,-43
72038886,-43
72041235,-43
72065097,-43
72067638,-43
72108513,-43
72108741,-43
72125589,-46
72125967,-45
72155520,-43
72160319,-43
72162579,-42
72164905,-43
72167099,-44
72168592,-45
72171012,-43
72173070,-43
72185548,-42
72185648,-43
72187468,-45
72229380,-41
72233106,-43
72261303,-44
72262489,-43
72264738,-43
72273398,-44
72276041,-44
72280568,-44
72282788,-43
72282879,-43
72305097,-43
72307686,-43
72309970,-43
72365564,-43
72370372,-42
72395847,-44
72398105,-43
72400434,-44
72406321,-43
72408626,-43
72414505,-44
72425091,-43
72425621,-43
72427881,-44
72449710,-45
72452260,-45
72454591,-44
72456840,-44
72459020,-45
72461336,-44
72463532,-44
72463600,-43
72465922,-43
72485664,-43
72492330,-44
72493748,-44
72497201,-43
72511835,-43
72512564,-43
72513652,-43
72528297,-45
72529888,-45
72535521,-43
72536179,-45
72545859,-43
72548100,-43
72584042,-43
72588880,-44
72591493,-45
72592369,-43
72595609,-43
72595998,-43
72641442,-42
72641545,-43
72642871,-43
72652914,-43
72654970,-43
72663126,-43
72665092,-43
72665227,-42
72665363,-42
72665848,-43
72666603,-44
72690147,-42
72690902,-44
72696053,-42
72705081,-44
72721624,-40
72722390,-41
72723168,-42
72723922,-44
72725562,-44
72725901,-44
72726692,-46
72764849,-46
72765948,-46
72766672,-46
72784694,-42
72787239,-43
72787330,-43
72815539,-43
72818125,-45
72820394,-45
72822623,-44
72825302,-43
72827853,-45
72828559,-42
72830082,-42
72830489,-45
72830923,-42
72832733,-44
72832920,-43
72878971,-42
