Timestamp,RSSI
86452147,-53
86452519,-54
86524797,-54
86528568,-54
86528932,-54
86556351,-54
86564172,-53
86573746,-53
86623879,-53
86634838,-53
86645253,-57
86645516,-54
86648560,-57
86650501,-54
86650800,-53
86690543,-51
86695654,-54
86696753,-57
86697499,-54
86698610,-57
86707229,-54
86707784,-54
86720052,-54
86753367,-53
86767873,-54
86827700,-57
86828075,-53
86872268,-52
86900107,-54
86932237,-53
86946795,-54
86975159,-54
86981073,-53
86997668,-55
86997977,-54
87007224,-56
87016065,-61
87016790,-61
87020457,-58
87055141,-57
87076347,-53
87076695,-52
87127166,-52
87127882,-54
87128248,-53
87146583,-54
87146948,-55
87178598,-53
87187218,-54
87187693,-54
87200261,-54
87204320,-52
87207048,-54
87236070,-54
87245693,-57
87248463,-53
87249206,-53
87249953,-57
87260102,-57
87295625,-53
87320148,-54
87328173,-55
87328305,-52
87328441,-52
87328931,-48
87329693,-48
87330456,-50
87331222,-49
87331978,-50
87358774,-54
87358906,-53
87359042,-53
87380140,-54
87387569,-56
87388635,-54
87417933,-56
87440196,-54
87487210,-53
87487890,-53
87488272,-54
87511554,-53
87511929,-53
87529362,-53
87529691,-53
87547690,-53
87548110,-53
87556606,-54
87556843,-52
87560189,-54
87572332,-56
87572732,-53
87594871,-52
87620257,-54
87634082,-57
87634690,-53
87658742,-54
87667215,-56
87667759,-54
87670576,-53
87695303,-54
87695435,-53
87695571,-53
87696061,-50
87696823,-51
87697581,-50
87715883,-53
87723491,-53
87727211,-53
87728297,-54
87739191,-57
87739325,-54
87739460,-56
87739694,-56
87740184,-51
87741735,-50
87742494,-52
87759735,-53
87760100,-53
87788169,-52
87788813,-57
87822042,-54
87822586,-53
87822997,-53
87847211,-53
87847787,-53
87854136,-57
87860256,-54
87885259,-60
87886014,-51
87887876,-54
87888968,-56
87889706,-54
87889933,-54
87892521,-53
87901777,-57
87907687,-54
87908064,-54
87920281,-54
87942346,-57
87942479,-53
87942615,-53
87943105,-50
87943867,-51
87944630,-51
87945393,-50
87946151,-51
87954476,-57
87966685,-52
87967706,-53
88006037,-56
88006456,-54
88027682,-54
88028091,-54
88068416,-52
88068776,-54
88075391,-54
88100112,-53
88133956,-54
88136332,-55
88186056,-55
88192942,-47
88193428,-51
88194390,-54
88207207,-58
88207911,-55
88239775,-53
88253909,-54
88255000,-58
88255736,-57
88256065,-54
88307347,-56
88316137,-54
88331969,-57
88332371,-54
88351029,-54
88351771,-57
88352888,-54
88353245,-54
88373911,-57
88375065,-53
88375790,-54
88377455,-54
88440886,-57
88460150,-54
88492227,-53
88501231,-54
88501953,-54
88557532,-53
88566209,-57
88580210,-54
88612358,-52
88622343,-53
88623093,-54
88624207,-54
88627675,-54
88630047,-53
88630880,-57
88631981,-57
88641914,-54
88673265,-57
88679615,-53
88700296,-54
88734168,-52
88747674,-53
88756889,-54
88757981,-54
88759072,-54
88759806,-54
88760333,-54
88792853,-56
88820153,-53
88853331,-54
88867211,-54
88867901,-54
88875091,-53
88875433,-53
88901905,-53
88902657,-54
88903779,-56
88904117,-54
88925369,-51
88925771,-51
88926388,-52
88927198,-55
88927777,-52
88932701,-53
88932965,-56
88987192,-53
88987786,-54
88998602,-56
89000264,-54
89039837,-57
89048519,-54
89100824,-53
89120173,-57
89124397,-53
89126279,-57
89127734,-54
89128944,-54
89156592,-57
89170215,-54
89192305,-57
89192698,-54
89227197,-54
89227791,-51
89228109,-54
89251209,-54
89252309,-52
89253404,-52
89254378,-52
89282190,-54
89288014,-54
