Timestamp,RSSI
2480700,-49
2497424,-50
2498181,-49
2524503,-50
2525259,-49
2557436,-49
2557745,-49
2584720,-49
2585083,-48
2607824,-48
2616557,-48
2621321,-48
2621664,-48
2643297,-49
2645283,-48
2667440,-48
2686436,-48
2686732,-48
2710815,-48
2711399,-48
2711857,-48
2722467,-50
2728352,-48
2729083,-48
2730172,-48
2730905,-48
2743025,-48
2743371,-48
2770367,-48
2770741,-48
2797533,-48
2797834,-48
2831016,-48
2831434,-48
2849773,-48
2849940,-48
2853443,-48
2854515,-48
2855237,-48
2856334,-48
2866102,-48
2883585,-48
2885438,-48
2885774,-48
2894716,-48
2895081,-48
2903691,-48
2917439,-48
2926294,-48
2953011,-48
2955624,-48
2955875,-48
2961327,-48
2962519,-48
2976971,-48
2979219,-48
2980311,-48
2981406,-48
2981706,-48
3018011,-48
3019274,-48
3035485,-49
3035615,-49
3046384,-48
3047101,-48
3047606,-48
3048123,-48
3048815,-48
3049499,-48
3050210,-48
3050405,-48
3082937,-48
3089173,-48
3105530,-48
3107205,-48
3107324,-47
3107439,-48
3151201,-48
3160292,-49
3212889,-48
3226267,-48
3227375,-49
3230882,-49
3262084,-49
3276975,-49
3277445,-49
3277594,-48
3277730,-48
3278207,-48
3280372,-48
3286119,-49
3292924,-48
3293511,-48
3293887,-48
3320679,-48
3346338,-48
3355596,-50
3355964,-49
3358171,-49
3358889,-50
3359990,-49
3360335,-49
3386202,-49
3396731,-48
3406541,-48
3416452,-48
3417003,-48
3434730,-48
3435838,-48
3437051,-48
3437213,-47
3437363,-48
3437848,-47
3438604,-47
3445661,-46
3466131,-48
3483458,-48
3484551,-48
3485283,-48
3486668,-48
3505355,-48
3505474,-48
3526400,-48
3541526,-48
3541883,-48
3562193,-48
3586268,-48
3586614,-49
3603230,-49
3603348,-48
3603640,-49
3621107,-49
3671110,-49
3696981,-48
3698061,-48
3714015,-48
3714163,-48
3714363,-48
3720854,-48
3725554,-48
3725814,-48
3751021,-48
3751148,-48
3783155,-48
3783517,-48
3786635,-48
3816593,-48
3822468,-48
3859970,-48
3860695,-48
3861232,-47
3877470,-48
3886402,-48
3909505,-48
3909992,-47
3920262,-47
3920411,-47
3920888,-47
3945086,-48
3972336,-48
3972455,-47
3972767,-48
3990885,-48
3991017,-48
3992201,-48
3998086,-49
4010758,-48
4048540,-48
4048718,-47
4056986,-48
4057511,-48
4073876,-48
4092847,-48
4093487,-47
4093740,-47
4094231,-47
4095489,-46
4096232,-46
4117850,-46
4118606,-46
4147517,-48
4147666,-47
4147802,-47
4148279,-47
4149045,-47
4153991,-48
4168033,-48
4168181,-48
4168318,-48
4168792,-46
4169558,-46
4174052,-46
4186227,-48
4216350,-48
4216733,-48
4219635,-48
4222799,-48
4223526,-48
4224256,-48
4237480,-48
4242370,-48
4264659,-48
4265396,-48
4266223,-48
4266596,-48
4296986,-48
4297600,-47
4344711,-47
4345050,-47
4353279,-47
4366222,-47
4410184,-47
4410565,-47
4411336,-47
4412028,-47
4413867,-47
4419316,-47
4427737,-47
4427967,-47
4428105,-47
4461557,-47
4470967,-47
4472524,-47
4473621,-47
4476988,-48
4478295,-47
4521729,-47
4537495,-48
4538236,-47
4539352,-47
4540465,-47
4540785,-47
4550023,-47
4550388,-47
4594259,-47
4594984,-47
4595713,-47
4597835,-47
4611947,-47
4612343,-47
4651954,-52
4666131,-47
4674347,-47
4674767,-47
4699639,-47
4716998,-47
4717472,-47
4717780,-47
4718509,-47
4719606,-47
4720336,-47
4726545,-47
4760324,-47
4787963,-47
4798492,-47
4798850,-47
4816033,-47
4816776,-47
4817897,-47
4818219,-47
4828936,-47
4837472,-47
4845355,-47
4846449,-47
4847169,-47
4848273,-47
4848735,-47
4861433,-47
4861798,-47
4883264,-47
4906293,-47
4920928,-47
4922489,-47
4941057,-47
4956995,-49
4957491,-49
4966426,-48
5015363,-48
5026173,-48
5038345,-47
5038493,-47
5038630,-47
5039110,-46
5039861,-46
5040616,-47
5041379,-47
5043027,-48
5043666,-47
5044027,-47
5045024,-48
5045904,-46
5077014,-48
5077657,-48
5084986,-48
5086105,-47
5086845,-48
5087959,-48
5088349,-48
5130477,-48
5130599,-48
5136981,-48
5137581,-48
5161001,-48
5166293,-48
5197543,-48
5227629,-47
5228718,-47
5229819,-47
5230918,-48
5251043,-47
5256991,-48
5257138,-47
5257274,-47
5257754,-46
5258517,-46
5259281,-46
5260046,-47
5260808,-46
5272008,-47
5292273,-47
5292664,-47
5316784,-48
5317862,-48
5342534,-48
5343447,-48
5352263,-47
5352796,-48
5354672,-48
5355393,-48
5356495,-48
5357537,-48
5358643,-48
5359758,-48
5360109,-48
5376906,-48
5377523,-47
5383617,-48
5383780,-47
5383926,-47
5384398,-46
5385162,-46
5385931,-46
5386689,-46
5387446,-47
5408930,-47
5412142,-48
5423203,-47
5446300,-47
5448750,-47
5448978,-47
5472045,-47
5472408,-47
5487363,-47
5500732,-47
5501019,-47
5530974,-47
5531121,-47
5531257,-47
5531737,-47
5532633,-47
5557548,-47
5557694,-47
5557812,-47
5594788,-49
5595566,-49
5596045,-49
5596626,-49
5616466,-47
5616602,-47
5616738,-47
5617218,-47
5617975,-46
5622142,-47
5626419,-47
5662534,-47
5677002,-47
5677487,-47
5680760,-47
5719300,-47
5725085,-47
5725796,-47
5726525,-47
5727366,-47
5737458,-47
5782907,-47
5784942,-47
5810089,-47
5810471,-47
5860419,-47
5863617,-47
5871050,-47
5871407,-47
5902329,-47
5926548,-50
5932562,-49
5932970,-49
5978296,-47
5979016,-47
5979751,-47
5980711,-48
5994754,-48
5995117,-48
6037490,-48
6037845,-48
6054564,-47
6054710,-47
6055324,-47
6059183,-47
6059944,-47
6090182,-48
6090377,-48
6097651,-48
6098373,-48
6099103,-47
6100195,-48
6108584,-47
6121092,-48
6121624,-47
6126146,-48
6142561,-47
6166318,-47
6181508,-47
6181939,-47
6212265,-47
6227564,-47
6244970,-47
6245417,-47
6262582,-47
6286152,-46
6306614,-46
6306981,-46
6331768,-46
6346449,-46
6346774,-46
6348505,-46
6349598,-46
6350332,-46
6350481,-46
6350617,-46
6350738,-46
6373800,-46
6374195,-46
6386152,-47
6397816,-47
6408503,-47
6435902,-47
6457028,-47
6457749,-47
6458226,-47
6477667,-47
6495207,-47
6514636,-47
6517499,-47
6526160,-47
6526799,-47
6527193,-47
6527439,-47
6543568,-47
6555507,-48
6580083,-47
6580230,-47
6580367,-47
6580841,-46
6581607,-46
6582371,-46
6583127,-48
6612405,-47
6614952,-47
6615201,-47
6637503,-47
6637818,-47
6673164,-47
6677041,-46
6681841,-47
6687191,-47
6706339,-47
6737062,-47
6737389,-47
6751275,-47
6757598,-47
6809567,-47
6817031,-47
6817722,-47
6838785,-47
6842492,-47
6843321,-47
6844048,-47
6845140,-47
6859796,-47
6877063,-49
6881651,-49
6881929,-49
6909323,-47
6919704,-47
6937031,-47
6937784,-47
6971516,-47
6973121,-47
6974211,-47
6975310,-47
6980121,-46
6980402,-46
6997510,-47
6997737,-47
6998858,-47
7004293,-47
7008168,-47
7037970,-47
7040096,-47
7045664,-47
7045811,-46
7045951,-46
7046424,-47
7047188,-47
7057794,-47
7095552,-47
7096647,-47
7097744,-47
7098172,-47
7103083,-47
7103975,-47
7109628,-47
7117829,-47
7160584,-47
7171453,-47
7218538,-47
7218901,-47
7237039,-47
7237704,-47
7278806,-47
7279119,-47
7279841,-47
7280562,-47
7281676,-47
7282269,-47
7291562,-47
7291779,-47
7313213,-47
7313421,-45
7314089,-46
7315734,-47
7316950,-47
7339155,-47
7340252,-47
7341345,-47
7341732,-47
7349908,-47
7366333,-47
7407125,-47
7417080,-47
7417544,-47
7418637,-47
7467974,-47
7469069,-47
7469803,-47
7470123,-47
7477795,-47
7529289,-47
7537043,-47
7537624,-47
7547727,-47
7586367,-47
7589137,-47
7593883,-47
7594660,-47
7597694,-46
7598119,-47
7650450,-47
7671358,-47
7698817,-47
7714364,-47
7715089,-47
7716181,-47
7716330,-46
7716466,-46
7716947,-47
7717770,-48
7728572,-47
7765743,-47
7766104,-46
7766302,-46
7769908,-47
7777533,-47
7777682,-46
7786355,-46
7786747,-46
7793149,-47
7793512,-47
7826441,-47
7842984,-48
7848642,-47
7856313,-47
7856697,-47
7884349,-47
7884497,-46
7884648,-47
7884784,-46
7884925,-46
7885395,-47
7886161,-47
7886931,-47
7887688,-47
7897792,-47
7902107,-47
7906441,-47
7914895,-47
7916650,-46
7916975,-46
7939953,-47
7965631,-47
7966326,-46
7967520,-47
7968614,-47
7969703,-47
7970436,-47
7970812,-47
8011607,-47
8011870,-47
8038112,-47
8039361,-47
8077053,-47
8077715,-47
8097624,-47
8098370,-47
8099119,-47
8099446,-47
8129897,-47
8146474,-47
8156135,-49
8159822,-49
8184171,-47
8204994,-47
8221420,-47
8222273,-47
8256163,-47
8257085,-47
8257531,-47
8281846,-47
8282209,-48
8317058,-47
8317936,-47
8340734,-47
8341110,-47
8361184,-47
8368935,-47
8369673,-47
8370778,-47
8371897,-47
8413859,-47
8437063,-47
8437561,-47
8445459,-47
8446431,-47
8453032,-47
8463211,-47
8463942,-47
8465036,-47
8466703,-47
8491509,-50
8506493,-47
8506771,-46
8517570,-47
8526773,-47
8528127,-47
8528246,-47
8547807,-47
8566401,-47
8582818,-47
8586390,-47
8619029,-47
8621729,-47
8639600,-47
8640345,-47
8641093,-47
8641411,-47
8645995,-47
8646640,-47
8704508,-47
8706881,-47
8736045,-47
8737926,-47
8787775,-47
8797064,-49
8797839,-49
8809566,-47
8823296,-47
8827315,-47
8844350,-47
8844678,-47
8853747,-47
8866359,-47
8878334,-47
8886798,-47
8908101,-47
8919670,-47
8920407,-47
8921522,-47
8925078,-47
8947684,-47
8948086,-47
8964712,-47
8973342,-47
8974427,-47
8975156,-47
8978450,-47
9008645,-47
9009001,-47
9021545,-47
9024255,-47
9037069,-47
9037216,-47
9037353,-47
9037827,-44
9038593,-45
9039356,-45
9040119,-47
9068800,-47
9069305,-47
9069642,-47
9094916,-47
9097072,-47
9097608,-47
9100515,-47
9101606,-47
9102412,-47
9106183,-47
9131857,-47
9132220,-47
9138989,-47
9150657,-47
9151180,-47
9166275,-47
9198703,-47
9199441,-47
9200191,-47
9200536,-47
9217547,-47
9217693,-47
9218188,-47
9226203,-47
9252974,-47
9253337,-47
9263516,-47
9286189,-47
9311690,-47
9313190,-47
9320109,-47
9346404,-47
9406373,-47
9437116,-49
9437497,-49
9456993,-47
9457532,-47
9457678,-47
9457814,-47
9458294,-48
9459059,-48
9459821,-48
9460585,-48
9461341,-48
9480147,-48
9480465,-48
9483140,-47
9484227,-47
9484959,-47
9485528,-47
9504758,-47
9505113,-47
9517063,-47
9517689,-47
9517993,-47
9547057,-47
9547189,-47
9548220,-47
9562685,-47
9562831,-47
9573162,-47
9573308,-47
9578393,-47
9610470,-47
9610843,-47
9625746,-47
9646146,-47
9651051,-47
9681498,-47
9689060,-47
9710795,-47
9710938,-46
9711146,-47
9737816,-47
9738381,-47
9757060,-49
9757740,-48
9758124,-49
9776620,-53
9776996,-53
9807950,-47
9808294,-47
9810704,-47
9826536,-47
9840022,-47
9840406,-47
9858933,-47
9860020,-47
9860757,-47
9861097,-47
9868339,-47
9886391,-47
9899023,-47
9900615,-46
9900876,-46
9921252,-47
9924301,-47
9937635,-47
9949628,-47
9985820,-47
9986572,-47
9987610,-47
9997069,-47
9997839,-47
10007372,-47
10020087,-47
10057559,-47
10057708,-46
10057845,-46
10058321,-47
10059079,-47
10073281,-47
10080233,-49
10110660,-47
10126242,-47
10126616,-47
10139404,-47
10139553,-46
10140670,-47
10170544,-47
10177089,-47
10178601,-47
10205411,-47
10205916,-46
10206330,-47
10222014,-47
10238271,-47
10238988,-47
10239717,-47
10240812,-47
10246535,-47
10267439,-47
10267588,-46
10267724,-46
10268201,-47
10268962,-47
10283397,-47
10284125,-46
10284478,-47
10296867,-47
10297087,-47
10297858,-47
10297981,-47
10330521,-47
10330885,-47
10358745,-47
10359066,-47
10390989,-47
10391353,-47
10409963,-47
10410222,-47
10417886,-47
10426241,-47
10452655,-47
10453019,-47
10462425,-47
10488982,-47
10489511,-46
10489843,-46
10515549,-47
10515910,-47
10523829,-47
10546403,-47
10577582,-47
10577966,-47
10581518,-47
10585051,-47
10586139,-47
10586876,-47
10587688,-47
10606623,-47
10642822,-47
10666257,-47
10698355,-47
10726255,-47
10743705,-47
10744436,-47
10744837,-47
10768342,-47
10786382,-47
10829943,-47
10837632,-47
10857327,-47
10858429,-47
10859180,-47
10859571,-47
10905964,-47
10908353,-47
10957102,-47
10957250,-46
10957387,-46
10957860,-47
10958626,-47
10959390,-47
10960146,-47
10964480,-47
10966520,-47
10973150,-47
10973688,-46
10974134,-47
10991567,-47
10992296,-47
10992705,-47
11012234,-47
11017592,-47
11026399,-47
11036148,-49
11036523,-49
11061444,-47
11081901,-47
11116299,-47
11117393,-47
11118124,-47
11118459,-47
11126229,-47
11133267,-47
11134381,-47
11135620,-47
11178777,-47
11196951,-47
11197602,-47
11209617,-47
11219742,-47
11246599,-47
11247322,-47
11248415,-47
11248838,-47
11269557,-47
11281302,-47
11312317,-47
11314407,-47
11336360,-47
11340612,-47
11363545,-47
11374319,-47
11375041,-47
11376134,-47
11376802,-46
11377739,-46
11386414,-46
11386702,-46
11399936,-47
11400906,-46
11424362,-46
11426504,-47
11437110,-46
11437574,-46
11463789,-46
11464211,-46
11497663,-46
11505953,-46
11507056,-46
11548454,-46
11548802,-46
11557119,-46
11557905,-46
11566601,-47
11587625,-46
11588494,-46
11609450,-46
11609568,-46
11616702,-47
11619971,-46
11620295,-46
11623828,-47
11624452,-46
11626268,-46
11627372,-46
11627752,-46
11640984,-47
11646513,-47
11677119,-48
11677889,-48
11686359,-47
11686478,-47
11704295,-46
11704531,-46
11706530,-46
11723620,-47
11746676,-47
11768944,-47
11769304,-47
11782486,-47
11793121,-47
11794612,-46
11797120,-47
11797800,-46
11798197,-46
11828800,-47
11829397,-47
11857760,-47
11857924,-47
11880408,-47
11881506,-47
