timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y,target_position_x,target_position_y
1734124925.1162617,a4cf12fdaea9,342eb61ec446,-43.0,56,723,201.16038199089053,863.7990907397688
1734124925.1162617,d8bfc0117c7d,24a1602ccfab,-60.0,556,510,201.16038199089053,863.7990907397688
1734124925.1172583,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,201.16038199089053,863.7990907397688
1734124925.1172583,d8bfc0117c7d,a4cf12fdaea9,-61.0,556,510,201.16038199089053,863.7990907397688
1734124925.1182587,f8b3b73303e8,d8bfc0117c7d,-60.0,56,723,201.16038199089053,863.7990907397688
1734124925.1182587,a0a3b3ff66b4,24a1602ccfab,-53.0,556,510,201.16038199089053,863.7990907397688
1734124925.1192594,a0a3b3ff66b4,a4cf12fdaea9,-69.0,556,510,201.16038199089053,863.7990907397688
1734124925.1192594,f8b3b732fb6c,483fda467e7a,-18.0,62,42,201.16038199089053,863.7990907397688
1734124925.1202595,f8b3b732fb6c,a4cf12fdaea9,-75.0,62,42,201.16038199089053,863.7990907397688
1734124925.1202595,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,201.16038199089053,863.7990907397688
1734124925.1212583,a0a3b3ff35c0,24a1602ccfab,-9.0,744,844,201.16038199089053,863.7990907397688
1734124925.1212583,24a1602ccfab,a4cf12fdaea9,-74.0,744,844,201.16038199089053,863.7990907397688
1734124925.1222587,d8bfc0117c7d,24a1602ccfab,-58.0,556,510,201.16038199089053,863.7990907397688
1734124925.1222587,d8bfc0117c7d,a4cf12fdaea9,-60.0,556,510,201.16038199089053,863.7990907397688
1734124925.1233146,a0a3b3ff66b4,24a1602ccfab,-54.0,556,510,201.16038199089053,863.7990907397688
1734124925.1233146,f8b3b732fb6c,a4cf12fdaea9,-75.0,62,42,201.16038199089053,863.7990907397688
1734124925.1242592,a4cf12fdaea9,d8bfc0117c7d,-56.0,56,723,201.16038199089053,863.7990907397688
1734124925.1242592,f8b3b73303e8,d8bfc0117c7d,-60.0,56,723,201.16038199089053,863.7990907397688
1734124925.1252596,d8bfc0117c7d,24a1602ccfab,-58.0,556,510,201.16038199089053,863.7990907397688
1734124925.126259,f8b3b732fb6c,483fda467e7a,-17.0,62,42,201.16038199089053,863.7990907397688
1734124925.126259,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,201.16038199089053,863.7990907397688
1734124925.1272616,f8b3b734347c,a4cf12fdaea9,-63.0,441,934,201.16038199089053,863.7990907397688
1734124925.1342797,f8b3b734347c,24a1602ccfab,-67.0,441,934,201.16038199089053,863.7990907397688
1734124925.1342797,a4cf12fdaea9,342eb61ec446,-43.0,56,723,201.16038199089053,863.7990907397688
1734124925.13526,d8bfc0117c7d,342eb61ec446,-68.0,556,510,201.16038199089053,863.7990907397688
1734124925.13526,f8b3b73303e8,a4cf12fdaea9,-4.0,56,723,201.16038199089053,863.7990907397688
1734124925.136259,d8bfc0117c7d,a4cf12fdaea9,-61.0,556,510,201.16038199089053,863.7990907397688
1734124925.136259,a4cf12fdaea9,d8bfc0117c7d,-60.0,56,723,201.16038199089053,863.7990907397688
1734124925.1372597,f8b3b732fb6c,a4cf12fdaea9,-76.0,62,42,201.16038199089053,863.7990907397688
1734124925.1372597,f8b3b732fb6c,d8bfc0117c7d,-71.0,62,42,201.16038199089053,863.7990907397688
1734124925.138259,483fda467e7a,d8bfc0117c7d,-77.0,62,42,201.16038199089053,863.7990907397688
1734124925.138259,f8b3b732fb6c,483fda467e7a,-18.0,62,42,201.16038199089053,863.7990907397688
1734124925.1392593,f8b3b734347c,24a1602ccfab,-65.0,441,934,201.16038199089053,863.7990907397688
1734124925.1392593,08a6f7a1e5c8,483fda467e7a,-63.0,270,387,201.16038199089053,863.7990907397688
1734124925.1402586,a0a3b3ff35c0,24a1602ccfab,-8.0,744,844,201.16038199089053,863.7990907397688
1734124925.1402586,a0a3b3ff66b4,d8bfc0117c7d,-3.0,556,510,201.16038199089053,863.7990907397688
1734124925.1412597,f8b3b73303e8,24a1602ccfab,-78.0,56,723,201.16038199089053,863.7990907397688
1734124925.1412597,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,201.16038199089053,863.7990907397688
1734124925.1422603,d8bfc0117c7d,342eb61ec446,-68.0,556,510,201.16038199089053,863.7990907397688
1734124925.1422603,f8b3b73303e8,d8bfc0117c7d,-60.0,56,723,201.16038199089053,863.7990907397688
1734124925.147266,f8b3b732fb6c,d8bfc0117c7d,-72.0,62,42,201.16038199089053,863.7990907397688
1734124925.1482658,f8b3b732fb6c,483fda467e7a,-18.0,62,42,201.16038199089053,863.7990907397688
1734124925.1492884,a0a3b3ff66b4,483fda467e7a,-83.0,556,510,201.16038199089053,863.7990907397688
1734124925.1492884,f8b3b734347c,483fda467e7a,-92.0,441,934,201.16038199089053,863.7990907397688
1734124925.1502867,f8b3b732fb6c,483fda467e7a,-17.0,62,42,201.16038199089053,863.7990907397688
1734124925.1502867,f8b3b73303e8,483fda467e7a,-86.0,56,723,201.16038199089053,863.7990907397688
1734124925.1512587,f8b3b734347c,a4cf12fdaea9,-66.0,441,934,201.16038199089053,863.7990907397688
1734124925.1512587,f8b3b732fb6c,a4cf12fdaea9,-75.0,62,42,201.16038199089053,863.7990907397688
1734124925.1522593,d8bfc0117c7d,a4cf12fdaea9,-61.0,556,510,201.16038199089053,863.7990907397688
1734124925.1522593,d8bfc0117c7d,24a1602ccfab,-59.0,556,510,201.16038199089053,863.7990907397688
1734124925.1532586,a4cf12fdaea9,d8bfc0117c7d,-60.0,56,723,201.16038199089053,863.7990907397688
1734124925.1532586,f8b3b73303e8,d8bfc0117c7d,-59.0,56,723,201.16038199089053,863.7990907397688
