timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y,target_position_x,target_position_y
1734124111.0678604,a4cf12fdaea9,d81c79de34e1,-43.0,56,723,202.79434125196826,875.2368055673141
1734124111.0678604,08a6f7a1e5c8,d81c79de34e1,-71.0,270,387,202.79434125196826,875.2368055673141
1734124111.068861,483fda467e7a,08a6f7a1e5c8,-67.0,62,42,202.79434125196826,875.2368055673141
1734124111.068861,d8bfc0117c7d,d81c79de34e1,-62.0,556,510,202.79434125196826,875.2368055673141
1734124111.0698614,483fda467e7a,d8bfc0117c7d,-76.0,62,42,202.79434125196826,875.2368055673141
1734124111.0698614,24a1602ccfab,08a6f7a1e5c8,-92.0,744,844,202.79434125196826,875.2368055673141
1734124111.0708613,a4cf12fdaea9,d8bfc0117c7d,-59.0,56,723,202.79434125196826,875.2368055673141
1734124111.0708613,d8bfc0117c7d,24a1602ccfab,-57.0,556,510,202.79434125196826,875.2368055673141
1734124111.0718613,24a1602ccfab,a0a3b3ff66b4,-63.0,744,844,202.79434125196826,875.2368055673141
1734124111.0718613,d8bfc0117c7d,a0a3b3ff66b4,-14.0,556,510,202.79434125196826,875.2368055673141
1734124111.0728617,a0a3b3ff66b4,08a6f7a1e5c8,-79.0,556,510,202.79434125196826,875.2368055673141
1734124111.0738611,d8bfc0117c7d,f8b3b73303e8,-70.0,556,510,202.79434125196826,875.2368055673141
1734124111.0738611,a0a3b3ff66b4,d8bfc0117c7d,-4.0,556,510,202.79434125196826,875.2368055673141
1734124111.0738611,a0a3b3ff66b4,a0a3b3ff35c0,-66.0,556,510,202.79434125196826,875.2368055673141
1734124111.0788615,f8b3b73303e8,a4cf12fdaea9,-3.0,56,723,202.79434125196826,875.2368055673141
1734124111.0788615,24a1602ccfab,d81c79de34e1,-76.0,744,844,202.79434125196826,875.2368055673141
1734124111.079861,a4cf12fdaea9,d81c79de34e1,-44.0,56,723,202.79434125196826,875.2368055673141
1734124111.079861,d8bfc0117c7d,483fda467e7a,-76.0,556,510,202.79434125196826,875.2368055673141
1734124111.0808606,24a1602ccfab,d8bfc0117c7d,-59.0,744,844,202.79434125196826,875.2368055673141
1734124111.0808606,a0a3b3ff66b4,24a1602ccfab,-54.0,556,510,202.79434125196826,875.2368055673141
1734124111.0818613,a4cf12fdaea9,d81c79de34e1,-43.0,56,723,202.79434125196826,875.2368055673141
1734124111.0818613,24a1602ccfab,d81c79de34e1,-76.0,744,844,202.79434125196826,875.2368055673141
1734124111.082862,d8bfc0117c7d,d81c79de34e1,-63.0,556,510,202.79434125196826,875.2368055673141
1734124111.082862,483fda467e7a,a4cf12fdaea9,-79.0,62,42,202.79434125196826,875.2368055673141
1734124111.0838623,f8b3b73303e8,d81c79de34e1,-52.0,56,723,202.79434125196826,875.2368055673141
1734124111.0838623,d8bfc0117c7d,a0a3b3ff66b4,-14.0,556,510,202.79434125196826,875.2368055673141
1734124111.084861,24a1602ccfab,a0a3b3ff35c0,-17.0,744,844,202.79434125196826,875.2368055673141
1734124111.084861,f8b3b734347c,d8bfc0117c7d,-71.0,441,934,202.79434125196826,875.2368055673141
1734124111.0858612,08a6f7a1e5c8,a4cf12fdaea9,-69.0,270,387,202.79434125196826,875.2368055673141
1734124111.0858612,08a6f7a1e5c8,483fda467e7a,-68.0,270,387,202.79434125196826,875.2368055673141
1734124111.0868614,a0a3b3ff35c0,24a1602ccfab,-9.0,744,844,202.79434125196826,875.2368055673141
1734124111.0868614,f8b3b73303e8,f8b3b734347c,-72.0,56,723,202.79434125196826,875.2368055673141
1734124112.328884,d8bfc0117c7d,d81c79de34e1,-62.0,556,510,202.79434125196826,875.2368055673141
1734124112.3353379,d8bfc0117c7d,d81c79de34e1,-62.0,556,510,202.79434125196826,875.2368055673141
1734124112.3383508,24a1602ccfab,d81c79de34e1,-75.0,744,844,202.79434125196826,875.2368055673141
1734124112.3413398,d8bfc0117c7d,24a1602ccfab,-57.0,556,510,202.79434125196826,875.2368055673141
1734124112.344338,24a1602ccfab,d8bfc0117c7d,-56.0,744,844,202.79434125196826,875.2368055673141
