target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,160.65136970016786,154.76761094706953,141.1476872760819,85.41109737941291
342eb61ec446,219.71921858288408,176.64334740743226,152.44403781163652,213.87236588416206
d81c79de34e1,152.27416856444725,147.53144432598168,135.00736323836963,113.56324718460243
