target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,150.4670821439733,155.1606373054012,141.8063727158029,87.70246417417371
342eb61ec446,,,402.05591666891274,170.95028517086482
d81c79de34e1,,338.2363572020804,215.245872730034,204.11026431808864
