target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,181.5161053950687,161.5577525515927,157.29701926262024,113.56006731632775
342eb61ec446,249.49946420005762,210.82409917393775,178.13347228169954,220.73768368812787
d81c79de34e1,207.28041764949657,185.23861087470567,162.42508274041475,143.02175436702706
