target_mac,distance_error_tls,distance_error_twcl_dist_3,distance_error_twcl_rssi_7,distance_error_fpl
20f094118214,161.73076619675467,137.5811383843272,130.96823782207161,103.39675473093384
342eb61ec446,158.72209149091208,146.66296662572762,144.74446756727875,131.7341599164351
d81c79de34e1,143.93184724503382,137.1676998112497,135.65641986972804,134.52467762046075
