timestamp,estimation_twcl_rssi_9,estimation_fpl
1734007659.2701166,"(861.0, 580.0)","(1275.0, 330.0)"
1734007659.2731142,"(1335.3776935904718, 311.9766031213835)","(1335.0, 480.0)"
1734007659.2761145,"(1434.7995306322405, 255.80326519278427)","(1335.0, 490.0)"
1734007659.280387,"(1385.3473856699734, 283.74372709646497)","(1305.0, 515.0)"
1734007659.2863376,"(984.9361366773317, 509.97608277730774)","(655.0, 130.0)"
1734007659.2958553,"(1230.5504803128497, 371.20397862323995)","(1080.0, 790.0)"
1734007659.3021486,"(1431.3460091124061, 257.75450485149054)","(1335.0, 490.0)"
1734007659.325143,"(1436.2512259114972, 254.98305736000407)","(1335.0, 485.0)"
1734007659.3290524,"(1411.0837999514201, 245.41362084086194)","(1300.0, 505.0)"
1734007659.3319106,"(1411.0837999514201, 245.41362084086194)","(1300.0, 505.0)"
1734007659.3389106,"(1419.6481894409055, 248.6700675539602)","(1220.0, 505.0)"
1734007659.352713,"(1312.5108907536412, 312.21237308264807)","(1305.0, 175.0)"
1734007659.3561645,"(1310.84419745727, 313.01168547288296)","(1305.0, 165.0)"
1734007659.3597128,"(1166.882483912593, 382.0528111594275)","(1295.0, 155.0)"
1734007659.3617108,"(1213.40942873464, 351.9436077324784)","(1310.0, 150.0)"
1734007659.3656764,"(1213.40942873464, 351.9436077324784)","(1310.0, 150.0)"
1734007659.3749738,"(1050.9948811590207, 424.72043345806503)","(985.0, 600.0)"
1734007659.3867223,"(1012.766843440015, 455.96355480188515)","(970.0, 585.0)"
1734007659.397415,"(1031.6085260367568, 440.56456989926534)","(975.0, 595.0)"
1734007659.4144146,"(1232.9789184473964, 275.9879925875199)","(1185.0, 620.0)"
1734007659.4204311,"(1326.1432194888407, 199.8464029054814)","(20.0, 810.0)"
1734007659.4234147,"(1070.648280714616, 408.6580461692515)","(990.0, 610.0)"
1734007659.431728,"(1098.1730714326043, 396.83600874760606)","(1005.0, 605.0)"
1734007659.4356894,"(1264.4529388953329, 325.41796107736735)","(1315.0, 160.0)"
1734007659.449718,"(1264.4529388953329, 325.41796107736735)","(1315.0, 160.0)"
1734007659.4527235,"(1254.2442690305263, 317.89352350274106)","(1335.0, 480.0)"
1734007659.4567163,"(1315.4598337423226, 295.1271390265833)","(1335.0, 480.0)"
1734007659.458722,"(1382.9800181995117, 270.0160339262616)","(1335.0, 485.0)"
1734007659.4610262,"(1348.5951081325918, 290.4359167263703)","(1335.0, 480.0)"
1734007659.4637258,"(1361.7910852846612, 282.59933066714416)","(1335.0, 480.0)"
1734007659.4746616,"(1192.5564049878562, 353.5611937841365)","(1300.0, 200.0)"
1734007659.4766617,"(1192.5564049878562, 353.5611937841365)","(1300.0, 200.0)"
1734007659.4786625,"(1213.789416343727, 339.0599575797946)","(1310.0, 200.0)"
1734007659.4896643,"(1389.4508446331874, 219.0907350835626)","(75.0, 790.0)"
1734007659.4916744,"(1389.4508446331874, 219.0907350835626)","(75.0, 790.0)"
1734007659.501675,"(1213.789416343727, 339.0599575797946)","(1310.0, 200.0)"
1734007659.5036983,"(1251.5036763019366, 313.3027353582407)","(1300.0, 470.0)"
1734007659.5057244,"(1192.5564049878562, 353.5611937841365)","(1300.0, 200.0)"
1734007659.5077283,"(1213.789416343727, 339.0599575797946)","(1310.0, 200.0)"
1734007659.5097277,"(1209.9976072916988, 340.56403814662656)","(1310.0, 190.0)"
1734007659.5246196,"(1188.6903005430286, 355.1822916225271)","(1300.0, 195.0)"
1734007659.5298162,"(1030.9093131239358, 421.3415020873155)","(1010.0, 570.0)"
1734007659.534197,"(1257.6484279614338, 326.267430968157)","(1305.0, 200.0)"
1734007659.5371132,"(1276.5963805161355, 314.14658958651563)","(1335.0, 480.0)"
1734007659.5515978,"(1167.7260632081423, 357.3317094912705)","(1310.0, 190.0)"
1734007659.5570214,"(1232.1164178734696, 331.7902648102079)","(1310.0, 195.0)"
1734007659.563029,"(1211.3435762185798, 345.6835373197997)","(1305.0, 195.0)"
1734007659.5656843,"(1189.005036781952, 360.6239783540805)","(1295.0, 200.0)"
1734007659.5666344,"(1144.119967676525, 380.3645296921016)","(1290.0, 195.0)"
1734007659.5794847,"(1013.0679053751558, 438.00151266604325)","(1005.0, 560.0)"
1734007659.581481,"(1144.119967676525, 380.3645296921016)","(1290.0, 195.0)"
1734007659.5845404,"(1166.8388679211232, 364.34482478597977)","(1300.0, 195.0)"
1734007659.5864878,"(1156.2519168140127, 369.5357685219263)","(1045.0, 535.0)"
1734007659.5979702,"(1160.8745084248674, 367.5860651503662)","(1045.0, 535.0)"
