timestamp,estimation_twcl_rssi_9,estimation_fpl
1734005556.201239,"(861.0, 580.0)","(875.0, 560.0)"
1734005556.2062871,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.2093222,"(1014.5268830008436, 398.00489320205133)","(1080.0, 525.0)"
1734005556.212444,"(1083.4246275871103, 373.7765967632101)","(1080.0, 525.0)"
1734005556.2152848,"(1078.4344450641224, 365.549652844669)","(1125.0, 385.0)"
1734005556.2202828,"(1083.4246275871103, 373.7765967632101)","(1080.0, 525.0)"
1734005556.23227,"(1119.1805737000373, 340.6250839413161)","(1340.0, 470.0)"
1734005556.2342632,"(1113.1134981986756, 343.8821081590631)","(1010.0, 75.0)"
1734005556.2362635,"(1113.1134981986756, 343.8821081590631)","(1010.0, 75.0)"
1734005556.243384,"(1113.1134981986756, 343.8821081590631)","(1010.0, 75.0)"
1734005556.2454472,"(1113.1134981986756, 343.8821081590631)","(1010.0, 75.0)"
1734005556.252442,"(1113.1134981986756, 343.8821081590631)","(1010.0, 75.0)"
1734005556.2624085,"(1104.195385078817, 346.5195036136761)","(1010.0, 70.0)"
1734005556.27013,"(1120.181852148491, 331.17164548848405)","(1025.0, 70.0)"
1734005556.272183,"(1106.5494852681982, 334.77841631699727)","(1020.0, 65.0)"
1734005556.2745695,"(1120.181852148491, 331.17164548848405)","(1025.0, 70.0)"
1734005556.2751296,"(1120.181852148491, 331.17164548848405)","(1025.0, 70.0)"
1734005556.276131,"(1120.181852148491, 331.17164548848405)","(1025.0, 70.0)"
1734005556.3223252,"(1120.181852148491, 331.17164548848405)","(1025.0, 70.0)"
1734005556.3238823,"(1129.2454686553974, 328.7736475542297)","(1020.0, 70.0)"
1734005556.324908,"(1129.2454686553974, 328.7736475542297)","(1020.0, 70.0)"
1734005556.3259037,"(1129.2454686553974, 328.7736475542297)","(1020.0, 70.0)"
1734005556.3278985,"(1129.2454686553974, 328.7736475542297)","(1020.0, 70.0)"
1734005556.336933,"(1144.3617074956808, 314.6164744039085)","(1225.0, 100.0)"
1734005556.337931,"(1144.3617074956808, 314.6164744039085)","(1225.0, 100.0)"
1734005556.338933,"(1144.3617074956808, 314.6164744039085)","(1225.0, 100.0)"
1734005556.382969,"(1060.1813718143123, 393.45590004974866)","(975.0, 85.0)"
1734005556.384961,"(1060.1813718143123, 393.45590004974866)","(975.0, 85.0)"
1734005556.3869612,"(1060.1813718143123, 393.45590004974866)","(975.0, 85.0)"
1734005556.3929522,"(1059.6841598442231, 411.9596189181485)","(970.0, 70.0)"
1734005556.3976223,"(1109.9882343853267, 369.4141242874517)","(1005.0, 60.0)"
1734005556.3986225,"(1109.9882343853267, 369.4141242874517)","(1005.0, 60.0)"
1734005556.399622,"(1097.8393559253825, 375.64713983729723)","(950.0, 75.0)"
1734005556.401622,"(1097.8393559253825, 375.64713983729723)","(950.0, 75.0)"
1734005556.4326038,"(1097.8393559253825, 375.64713983729723)","(950.0, 75.0)"
1734005556.438609,"(1097.8393559253825, 375.64713983729723)","(950.0, 75.0)"
1734005556.4486358,"(1112.0492437171863, 363.3863768340358)","(955.0, 70.0)"
1734005556.4556406,"(1118.915670239907, 367.2057606704183)","(1255.0, 140.0)"
1734005556.4586358,"(1118.915670239907, 367.2057606704183)","(1255.0, 140.0)"
1734005556.4596364,"(1118.915670239907, 367.2057606704183)","(1255.0, 140.0)"
1734005556.4640949,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.468114,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.502221,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.5031736,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.5051734,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.510468,"(1072.7871827427498, 405.2642330356345)","(1180.0, 320.0)"
1734005556.5154636,"(1073.4553393603605, 405.5922337193046)","(1190.0, 330.0)"
1734005556.5164638,"(1073.4553393603605, 405.5922337193046)","(1190.0, 330.0)"
1734005556.517464,"(1073.4553393603605, 405.5922337193046)","(1190.0, 330.0)"
1734005556.552322,"(1119.690751543714, 367.6368922049721)","(1255.0, 145.0)"
1734005556.557324,"(1119.690751543714, 367.6368922049721)","(1255.0, 145.0)"
1734005556.5577383,"(1119.690751543714, 367.6368922049721)","(1255.0, 145.0)"
1734005556.5587597,"(1119.690751543714, 367.6368922049721)","(1255.0, 145.0)"
1734005556.562795,"(1073.4553393603605, 405.5922337193046)","(1190.0, 330.0)"
1734005556.588101,"(1072.228987936111, 406.199293374993)","(1275.0, 415.0)"
1734005556.5901017,"(1072.228987936111, 406.199293374993)","(1275.0, 415.0)"
1734005556.593099,"(1118.126511736648, 368.4344858700491)","(1310.0, 410.0)"
1734005559.2701592,"(1084.7476144480188, 380.8402937277232)","(1240.0, 140.0)"
1734005559.2714272,"(1084.7476144480188, 380.8402937277232)","(1240.0, 140.0)"
1734005559.2733924,"(1131.767377057717, 363.3646373150687)","(1300.0, 405.0)"
1734005559.277433,"(1067.82493037885, 414.5236627403712)","(1250.0, 405.0)"
1734005559.2873943,"(1050.1540629335623, 428.66175729062905)","(1215.0, 390.0)"
1734005559.2881083,"(1049.596215690918, 428.4071997745532)","(1180.0, 365.0)"
1734005559.290032,"(1052.2014003211962, 427.1480144085873)","(1165.0, 330.0)"
1734005559.2910323,"(1120.2309811546681, 372.7631799257879)","(1205.0, 275.0)"
1734005559.311244,"(1120.2309811546681, 372.7631799257879)","(1205.0, 275.0)"
1734005559.3162472,"(1120.2309811546681, 372.7631799257879)","(1205.0, 275.0)"
1734005559.3199687,"(1120.2309811546681, 372.7631799257879)","(1205.0, 275.0)"
1734005559.3583791,"(1121.2133588046534, 372.267510492824)","(1250.0, 140.0)"
1734005559.359377,"(1121.2133588046534, 372.267510492824)","(1250.0, 140.0)"
1734005559.3663747,"(1088.4204222006451, 398.4466366925503)","(1180.0, 300.0)"
1734005559.38229,"(1088.4204222006451, 398.4466366925503)","(1180.0, 300.0)"
1734005559.4163134,"(1075.676266321457, 403.83212908189535)","(1175.0, 290.0)"
1734005559.4173136,"(1023.631105797497, 446.54148525901354)","(1135.0, 320.0)"
1734005559.4193158,"(1013.9105621161052, 451.1096541715319)","(1120.0, 310.0)"
1734005559.4285922,"(1064.2908536108932, 408.6434366399284)","(1165.0, 285.0)"
1734005559.477733,"(1013.9105621161052, 451.1096541715319)","(1120.0, 310.0)"
1734005559.4794748,"(1015.9944158182634, 457.62392901218175)","(1130.0, 305.0)"
1734005559.4804928,"(1050.8973726368888, 430.066247667526)","(1160.0, 290.0)"
1734005559.4825287,"(1050.8973726368888, 430.066247667526)","(1160.0, 290.0)"
1734005559.485532,"(1068.1561086195975, 416.43958706411127)","(1175.0, 275.0)"
1734005559.488526,"(1068.0284593058223, 419.2606997239529)","(1170.0, 275.0)"
1734005559.4905252,"(1057.8502134664043, 423.8777801926606)","(1160.0, 265.0)"
1734005559.5237515,"(1068.0284593058223, 419.2606997239529)","(1170.0, 275.0)"
1734005559.5317495,"(1016.134600718474, 459.55169423709174)","(1130.0, 305.0)"
1734005559.5347495,"(1033.4878578670541, 446.07842384264484)","(1145.0, 295.0)"
1734005559.5357504,"(1137.5891955482602, 396.14080535756864)","(1200.0, 350.0)"
1734005559.536761,"(1134.2283604621325, 391.4871120633202)","(1200.0, 355.0)"
1734005559.5427215,"(1091.395143481134, 421.03973031659854)","(1180.0, 365.0)"
1734005559.5437214,"(1091.395143481134, 421.03973031659854)","(1180.0, 365.0)"
1734005559.5447552,"(1091.395143481134, 421.03973031659854)","(1180.0, 365.0)"
