timestamp,estimation_twcl_rssi_9,estimation_fpl
1734005774.3173702,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.319745,"(1237.933573941591, 165.22700258674493)","(1090.0, 545.0)"
1734005774.3224046,"(972.1073686854006, 457.73883906800927)","(1065.0, 500.0)"
1734005774.3244405,"(955.5545590821712, 465.89484385257225)","(1040.0, 570.0)"
1734005774.3334389,"(955.5545590821712, 465.89484385257225)","(1040.0, 570.0)"
1734005774.335445,"(955.5545590821712, 465.89484385257225)","(1040.0, 570.0)"
1734005774.3364036,"(955.5545590821712, 465.89484385257225)","(1040.0, 570.0)"
1734005774.3414404,"(956.6774554973571, 472.49989204788733)","(1045.0, 570.0)"
1734005774.3537564,"(997.225170208371, 453.88721712246746)","(1045.0, 570.0)"
1734005774.3547714,"(1047.0059510563024, 407.80180723128257)","(1080.0, 575.0)"
1734005774.3557584,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.362811,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.3637848,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.379715,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.380731,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.3856728,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.389854,"(999.6314099409349, 474.6799445305991)","(1045.0, 545.0)"
1734005774.390867,"(1006.9975933141445, 470.94902448284813)","(1035.0, 550.0)"
1734005774.398869,"(999.6314099409349, 474.6799445305991)","(1045.0, 545.0)"
1734005774.4088686,"(999.6314099409349, 474.6799445305991)","(1045.0, 545.0)"
1734005774.4098854,"(1002.9216553532005, 473.1711880386606)","(1055.0, 530.0)"
1734005774.4257145,"(1051.6603351598103, 436.4840788913895)","(1260.0, 510.0)"
1734005774.427753,"(1051.6603351598103, 436.4840788913895)","(1260.0, 510.0)"
1734005774.428727,"(1051.6603351598103, 436.4840788913895)","(1260.0, 510.0)"
1734005774.4365458,"(1092.6866199650642, 416.8915835034286)","(1240.0, 500.0)"
1734005774.437546,"(1099.7967772398192, 413.4960597733474)","(1240.0, 495.0)"
1734005774.4405456,"(1044.2619737251996, 452.2183729962381)","(1075.0, 520.0)"
1734005774.4415455,"(1044.2619737251996, 452.2183729962381)","(1075.0, 520.0)"
1734005774.442546,"(1044.2619737251996, 452.2183729962381)","(1075.0, 520.0)"
1734005774.4435463,"(1042.7988149890662, 452.8924268652342)","(1075.0, 530.0)"
1734005774.455976,"(1030.0103712495566, 459.3720220383646)","(1065.0, 530.0)"
1734005774.4619913,"(1030.0103712495566, 459.3720220383646)","(1065.0, 530.0)"
1734005774.4639835,"(1030.0103712495566, 459.3720220383646)","(1065.0, 530.0)"
1734005774.4733553,"(1030.0103712495566, 459.3720220383646)","(1065.0, 530.0)"
1734005774.474355,"(1030.0103712495566, 459.3720220383646)","(1065.0, 530.0)"
1734005774.475389,"(1023.3385101247179, 462.7524927211839)","(1075.0, 530.0)"
1734005774.478368,"(1023.3385101247179, 462.7524927211839)","(1075.0, 530.0)"
1734005774.488824,"(1001.384527959815, 473.87604455941164)","(1055.0, 535.0)"
1734005774.489838,"(1001.384527959815, 473.87604455941164)","(1055.0, 535.0)"
1734005774.490838,"(1008.7369027361397, 470.1507740666047)","(1040.0, 540.0)"
1734005774.4938664,"(1008.7369027361397, 470.1507740666047)","(1040.0, 540.0)"
1734005774.498838,"(1110.4142923180802, 418.6332996833697)","(1230.0, 480.0)"
1734005774.5018375,"(1106.0122992175266, 420.8636831316997)","(1225.0, 485.0)"
1734005774.5048373,"(1106.0122992175266, 420.8636831316997)","(1225.0, 485.0)"
1734005774.515472,"(1106.0122992175266, 420.8636831316997)","(1225.0, 485.0)"
1734005774.5214713,"(1166.1591193916734, 381.7981200378407)","(1225.0, 495.0)"
1734005774.5224855,"(1049.4842725818237, 437.5149495786964)","(1265.0, 520.0)"
1734005774.5319512,"(1061.7520543504736, 431.65660114853074)","(1260.0, 515.0)"
1734005774.5349898,"(1061.7520543504736, 431.65660114853074)","(1260.0, 515.0)"
1734005774.5379694,"(1188.1663615882235, 371.2887960862279)","(1220.0, 490.0)"
1734005774.53895,"(1188.1663615882235, 371.2887960862279)","(1220.0, 490.0)"
1734005774.5469294,"(1188.1663615882235, 371.2887960862279)","(1220.0, 490.0)"
1734005774.5498755,"(1186.2794990368361, 372.1835849038531)","(1230.0, 495.0)"
1734005774.5508728,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.5538723,"(1047.0055650561583, 438.6891928915792)","(1270.0, 525.0)"
1734005774.5651069,"(1055.8260046991838, 434.47728701362905)","(1270.0, 520.0)"
1734005774.567107,"(1055.8260046991838, 434.47728701362905)","(1270.0, 520.0)"
1734005774.568107,"(1067.6246954272328, 428.8432169626106)","(1265.0, 515.0)"
1734005774.577149,"(1067.6246954272328, 428.8432169626106)","(1265.0, 515.0)"
1734005774.5781124,"(1059.3157469829189, 432.8108773297287)","(1265.0, 520.0)"
1734005774.5821068,"(1059.3157469829189, 432.8108773297287)","(1265.0, 520.0)"
1734005774.5875714,"(1075.1341023145956, 421.0705597867319)","(1265.0, 525.0)"
1734005774.5885715,"(1075.1341023145956, 421.0705597867319)","(1265.0, 525.0)"
1734005774.5925837,"(1075.1341023145956, 421.0705597867319)","(1265.0, 525.0)"
1734005774.5965743,"(1050.8849406307272, 432.38682314393895)","(1280.0, 530.0)"
1734005774.597574,"(1056.0923206788502, 429.8952891174948)","(1265.0, 520.0)"
1734005774.598574,"(1056.0923206788502, 429.8952891174948)","(1265.0, 520.0)"
1734005774.603066,"(993.909817718858, 477.73872342737246)","(1040.0, 535.0)"
1734005774.6040993,"(993.909817718858, 477.73872342737246)","(1040.0, 535.0)"
1734005774.6090634,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6100657,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6140633,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6170657,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.618067,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.623388,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.629423,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.6304247,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.631423,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.640386,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6410391,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6420555,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6470618,"(1024.8380208168192, 462.0631567015732)","(1075.0, 520.0)"
1734005774.6500556,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.6540594,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.6600587,"(1077.5452385226872, 424.122495283165)","(1245.0, 505.0)"
1734005774.661693,"(1074.2450774380227, 417.6580360445684)","(1255.0, 500.0)"
1734005774.6627223,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6637166,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6707542,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6727197,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6737185,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6747186,"(1072.1930993498888, 418.6473649271186)","(1260.0, 505.0)"
1734005774.6807191,"(1076.0480436779162, 416.7887642985861)","(1245.0, 495.0)"
1734005774.6817164,"(1050.483813333904, 428.4627001978971)","(1260.0, 500.0)"
1734005774.6841495,"(1050.483813333904, 428.4627001978971)","(1260.0, 500.0)"
1734005774.686164,"(1050.483813333904, 428.4627001978971)","(1260.0, 500.0)"
1734005774.6962152,"(1037.198758183341, 447.858007415266)","(1250.0, 500.0)"
1734005774.7011647,"(1045.5320644809601, 443.79050839492953)","(1075.0, 520.0)"
1734005774.7047608,"(1011.6006179819715, 468.8364812455111)","(1055.0, 520.0)"
1734005774.7067611,"(1011.6006179819715, 468.8364812455111)","(1055.0, 520.0)"
1734005774.7117631,"(1045.5320644809601, 443.79050839492953)","(1075.0, 520.0)"
1734005774.7177994,"(1062.3128459180293, 431.4040339103567)","(1250.0, 500.0)"
1734005774.7187998,"(1058.274527213816, 433.3172571681836)","(1265.0, 515.0)"
1734005774.723246,"(1058.367409933654, 429.6044062304535)","(1285.0, 510.0)"
1734005774.7242093,"(1058.367409933654, 429.6044062304535)","(1285.0, 510.0)"
1734005774.725211,"(1070.2154517862637, 424.0544508772696)","(1280.0, 505.0)"
1734005774.728224,"(1058.367409933654, 429.6044062304535)","(1285.0, 510.0)"
1734005774.7312086,"(1058.367409933654, 429.6044062304535)","(1285.0, 510.0)"
1734005774.7332091,"(1049.505189190394, 433.75571917034836)","(1285.0, 515.0)"
1734005774.7342083,"(1051.6996647286521, 432.70739596549686)","(1280.0, 505.0)"
1734005774.73521,"(1051.6996647286521, 432.70739596549686)","(1280.0, 505.0)"
1734005774.737383,"(1051.6996647286521, 432.70739596549686)","(1280.0, 505.0)"
1734005774.740383,"(1064.0288283126815, 426.9326832632461)","(1275.0, 500.0)"
1734005774.7413828,"(1064.0288283126815, 426.9326832632461)","(1275.0, 500.0)"
1734005774.7423823,"(996.2413862022732, 478.038932353687)","(1055.0, 520.0)"
1734005774.7483833,"(1007.0962079206032, 472.50269208913886)","(1065.0, 515.0)"
1734005774.752383,"(1094.6667100035982, 408.06848561445537)","(1265.0, 500.0)"
1734005774.754823,"(1060.3321745604753, 433.33177054866513)","(1270.0, 495.0)"
1734005774.7568257,"(1060.3321745604753, 433.33177054866513)","(1270.0, 495.0)"
1734005774.7658231,"(1060.3321745604753, 433.33177054866513)","(1270.0, 495.0)"
1734005774.7668235,"(1077.7865867739818, 420.48884771840204)","(1265.0, 500.0)"
1734005774.7709963,"(1077.7865867739818, 420.48884771840204)","(1265.0, 500.0)"
1734005774.7730277,"(1064.0288283126815, 426.9326832632461)","(1275.0, 500.0)"
1734005774.7740314,"(1080.451163991247, 414.5515703062382)","(1270.0, 505.0)"
1734005774.7750263,"(1080.451163991247, 414.5515703062382)","(1270.0, 505.0)"
1734005774.778994,"(1094.6667100035982, 408.06848561445537)","(1265.0, 500.0)"
1734005774.7799942,"(1094.6667100035982, 408.06848561445537)","(1265.0, 500.0)"
1734005774.78757,"(1094.6667100035982, 408.06848561445537)","(1265.0, 500.0)"
1734005774.7915926,"(1067.6438627276164, 420.39241656660363)","(1280.0, 510.0)"
1734005774.796585,"(1076.8280738124356, 416.20390222896515)","(1280.0, 505.0)"
