timestamp,estimation_twcl_rssi_9,estimation_fpl
1734006350.8649669,"(1461.0, 241.0)","(1150.0, 165.0)"
1734006350.871117,"(1354.8451111992165, 204.94045371758475)","(1150.0, 165.0)"
1734006350.8771029,"(1354.8451111992165, 204.94045371758475)","(1150.0, 165.0)"
1734006351.454535,"(1354.8451111992165, 204.94045371758475)","(1150.0, 165.0)"
1734006351.458573,"(1354.8451111992165, 204.94045371758475)","(1150.0, 165.0)"
1734006351.4667575,"(1346.867150872479, 202.23043599827704)","(1150.0, 165.0)"
1734006351.493688,"(1346.867150872479, 202.23043599827704)","(1150.0, 165.0)"
1734006351.4956713,"(1338.530818555432, 199.39868359941886)","(1150.0, 165.0)"
1734006361.614142,"(1338.530818555432, 199.39868359941886)","(1150.0, 165.0)"
1734006361.616184,"(1338.530818555432, 199.39868359941886)","(1150.0, 165.0)"
1734006361.6181903,"(1338.530818555432, 199.39868359941886)","(1150.0, 165.0)"
1734006361.6194851,"(1442.5586006104968, 234.7356771571185)","(1340.0, 95.0)"
1734006361.62348,"(1440.925010430865, 234.1807661082315)","(1340.0, 95.0)"
1734006361.6455169,"(1399.1089749933392, 303.1605551363084)","(1340.0, 95.0)"
1734006361.6701083,"(1399.1089749933392, 303.1605551363084)","(1340.0, 95.0)"
1734006361.676108,"(1399.1089749933392, 303.1605551363084)","(1340.0, 95.0)"
1734006361.678111,"(1394.3176552302182, 307.9727406879152)","(1340.0, 95.0)"
1734006361.679077,"(1394.3176552302182, 307.9727406879152)","(1340.0, 95.0)"
1734006361.6876185,"(1394.3176552302182, 307.9727406879152)","(1340.0, 95.0)"
1734006361.6886182,"(1394.3176552302182, 307.9727406879152)","(1340.0, 95.0)"
1734006361.704466,"(1313.6895537903176, 344.0508478336272)","(1380.0, 260.0)"
1734006361.714485,"(1318.4634320241807, 341.91471306986534)","(1380.0, 255.0)"
1734006361.720796,"(1309.2936086505501, 360.22593199732063)","(1375.0, 255.0)"
1734006361.7308154,"(1303.8133245828378, 371.1695104349492)","(1375.0, 260.0)"
1734006361.7338116,"(1300.8240237637835, 377.1388447947725)","(1370.0, 260.0)"
1734006363.4839911,"(1300.8240237637835, 377.1388447947725)","(1370.0, 260.0)"
1734006363.484991,"(1300.8240237637835, 377.1388447947725)","(1370.0, 260.0)"
1734006363.4859922,"(1306.722324273498, 381.8388011453194)","(1410.0, 235.0)"
1734006363.487002,"(945.3848309011214, 711.7007797872396)","(1555.0, 670.0)"
1734006363.492005,"(945.3848309011214, 711.7007797872396)","(1555.0, 670.0)"
1734006363.493991,"(945.3848309011214, 711.7007797872396)","(1555.0, 670.0)"
1734006363.5359907,"(945.3848309011214, 711.7007797872396)","(1555.0, 670.0)"
1734006363.5389938,"(935.0034680817017, 713.8342877570931)","(1555.0, 670.0)"
1734006363.540003,"(939.5450094141052, 720.7346319219714)","(1550.0, 680.0)"
1734006363.61303,"(939.5450094141052, 720.7346319219714)","(1550.0, 680.0)"
1734006363.61403,"(939.5450094141052, 720.7346319219714)","(1550.0, 680.0)"
1734006363.6150296,"(939.3846524802799, 718.7838043895339)","(1545.0, 680.0)"
1734006363.6170297,"(838.2906518155959, 811.3828363547591)","(825.0, 1015.0)"
1734006363.6445482,"(838.2906518155959, 811.3828363547591)","(825.0, 1015.0)"
1734006363.6455476,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.6475463,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.769096,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.7700891,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.7760887,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.8100886,"(838.1325699215732, 814.0333062286369)","(820.0, 1015.0)"
1734006363.8120892,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006363.8130891,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006363.81809,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006363.9240892,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006363.92609,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006364.512426,"(837.9830667834096, 816.5399409460599)","(810.0, 1010.0)"
1734006364.514393,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006364.521756,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006365.6592588,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006365.66426,"(837.461859560369, 825.2787282136221)","(785.0, 1010.0)"
1734006365.6742575,"(837.461859560369, 825.2787282136221)","(785.0, 1010.0)"
1734006374.9199808,"(837.461859560369, 825.2787282136221)","(785.0, 1010.0)"
1734006374.9240396,"(836.4608322361071, 826.2167285282696)","(785.0, 1015.0)"
1734006374.9350457,"(836.4608322361071, 826.2167285282696)","(785.0, 1015.0)"
1734006374.9510088,"(825.5606551594946, 823.2251336730349)","(785.0, 1020.0)"
1734006374.9520743,"(825.5606551594946, 823.2251336730349)","(785.0, 1020.0)"
1734006374.9944448,"(825.5606551594946, 823.2251336730349)","(785.0, 1020.0)"
1734006374.996396,"(825.7188787839015, 821.1181011320264)","(790.0, 1020.0)"
1734006375.000734,"(824.7075798762731, 822.0415864716306)","(785.0, 1020.0)"
1734006375.0494063,"(824.7075798762731, 822.0415864716306)","(785.0, 1020.0)"
1734006375.0514336,"(824.7075798762731, 822.0415864716306)","(785.0, 1020.0)"
1734006375.0534651,"(824.7075798762731, 822.0415864716306)","(785.0, 1020.0)"
1734006375.0544822,"(824.3938061034435, 826.1536680787515)","(775.0, 1025.0)"
1734006375.0574317,"(824.3938061034435, 826.1536680787515)","(775.0, 1025.0)"
1734006380.868296,"(824.3938061034435, 826.1536680787515)","(775.0, 1025.0)"
1734006380.8763628,"(835.3948153485733, 829.012384725954)","(775.0, 1020.0)"
1734006380.8793397,"(835.6380973060993, 825.0881929129084)","(790.0, 1020.0)"
1734006380.8822944,"(835.6380973060993, 825.0881929129084)","(790.0, 1020.0)"
1734006380.9064083,"(835.6380973060993, 825.0881929129084)","(790.0, 1020.0)"
1734006381.4748893,"(835.6380973060993, 825.0881929129084)","(790.0, 1020.0)"
1734006381.4795053,"(836.5832243857717, 824.2054439548076)","(790.0, 1015.0)"
1734006381.48224,"(836.7126229830194, 822.0790216051369)","(800.0, 1015.0)"
1734006381.4912367,"(836.7126229830194, 822.0790216051369)","(800.0, 1015.0)"
1734006381.502251,"(836.7126229830194, 822.0790216051369)","(800.0, 1015.0)"
1734006381.5194566,"(836.7126229830194, 822.0790216051369)","(800.0, 1015.0)"
1734006381.521455,"(837.7079553862695, 821.1525784311357)","(800.0, 1010.0)"
1734006381.5224657,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006381.5325067,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006388.849586,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006388.8545473,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006388.857576,"(837.8416763335593, 818.9105547984498)","(805.0, 1010.0)"
1734006388.8596294,"(836.8494365836873, 819.8307476331822)","(805.0, 1015.0)"
1734006388.887574,"(836.8494365836873, 819.8307476331822)","(805.0, 1015.0)"
1734006388.8906078,"(835.9100243986239, 820.7019487331856)","(800.0, 1015.0)"
1734006388.8935711,"(835.9100243986239, 820.7019487331856)","(800.0, 1015.0)"
1734006388.9045334,"(825.0581056497916, 817.4478609568714)","(800.0, 1020.0)"
1734006388.909527,"(814.0159387573586, 814.1367248213792)","(800.0, 1025.0)"
